Year,Week,Name,50+,Points,FGA,XPM,XPA,Away Games,FGM,Opponent,Position
2011,10,Billy Cundiff,0.0,25.0,9.0,4.0,4.0,1.0,1.0,Seahawks,K
2011,10,Connor Barth,1.0,25.0,1.0,0.0,0.0,0.0,1.0,Texans,K
2011,10,Ryan Succop,0.0,16.0,1.0,1.0,1.0,0.0,1.0,Broncos,K
2011,10,Adam Vinatieri,0.0,9.0,1.0,0.0,0.0,0.0,1.0,Jaguars,K
2011,10,Olindo Mare,0.0,9.0,4.0,0.0,0.0,0.0,1.0,Titans,K
2011,10,Jay Feely,0.0,9.0,4.0,9.0,9.0,1.0,0.0,Eagles,K
2011,10,Nick Folk,0.0,4.0,1.0,4.0,4.0,0.0,0.0,Patriots,K
2011,10,Dave Rayner,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Cowboys,K
2011,10,Ryan Longwell,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Packers,K
2011,10,Shane Lechler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Chargers,K
2011,11,Matt Bryant,0.0,121.0,9.0,4.0,4.0,0.0,9.0,Titans,K
2011,11,David Akers,0.0,121.0,36.0,4.0,4.0,0.0,9.0,Cardinals,K
2011,11,Stephen Gostkowski,0.0,100.0,4.0,16.0,16.0,0.0,4.0,Chiefs,K
2011,11,Olindo Mare,0.0,81.0,4.0,9.0,9.0,1.0,4.0,Lions,K
2011,11,Sebastian Janikowski,0.0,81.0,9.0,9.0,9.0,1.0,4.0,Min,K
2011,11,Dan Bailey,0.0,81.0,4.0,9.0,9.0,1.0,4.0,Redskins,K
2011,11,Dave Rayner,1.0,64.0,4.0,0.0,0.0,1.0,4.0,Dolphins,K
2011,11,Nick Novak,0.0,64.0,9.0,4.0,4.0,1.0,4.0,Bears,K
2011,11,Connor Barth,0.0,64.0,4.0,4.0,4.0,1.0,4.0,Packers,K
2011,11,Jason Hanson,0.0,49.0,0.0,49.0,49.0,0.0,0.0,Panthers,K
2011,11,Robbie Gould,0.0,49.0,1.0,16.0,16.0,0.0,1.0,Chargers,K
2011,11,Nick Folk,0.0,49.0,16.0,1.0,1.0,1.0,4.0,Broncos,K
2011,11,Billy Cundiff,0.0,49.0,1.0,16.0,16.0,0.0,1.0,Bengals,K
2011,11,Mike Nugent,0.0,36.0,1.0,9.0,9.0,1.0,1.0,Ravens,K
2011,11,Stephen Hauschka,0.0,36.0,1.0,9.0,9.0,1.0,1.0,Rams,K
2011,11,Graham Gano,0.0,36.0,9.0,9.0,9.0,0.0,1.0,Cowboys,K
2011,11,Matt Prater,0.0,25.0,1.0,4.0,4.0,0.0,1.0,Jets,K
2011,11,Alex Henery,0.0,25.0,1.0,4.0,4.0,1.0,1.0,Giants,K
2011,11,Shayne Graham,0.0,25.0,0.0,25.0,25.0,0.0,0.0,Bills,K
2011,11,Mason Crosby,0.0,25.0,1.0,25.0,25.0,0.0,0.0,Buccaneers,K
2011,11,Rob Bironas,0.0,25.0,1.0,4.0,4.0,1.0,1.0,Falcons,K
2011,11,Lawrence Tynes,0.0,16.0,1.0,1.0,1.0,0.0,1.0,Eagles,K
2011,11,Josh Scobee,0.0,16.0,1.0,1.0,1.0,1.0,1.0,Browns,K
2011,11,Ryan Succop,0.0,9.0,1.0,0.0,0.0,1.0,1.0,Patriots,K
2011,11,Ryan Longwell,0.0,9.0,0.0,9.0,9.0,0.0,0.0,Raiders,K
2011,11,Phil Dawson,0.0,4.0,1.0,4.0,4.0,0.0,0.0,Jaguars,K
2011,11,Jay Feely,0.0,1.0,0.0,1.0,1.0,1.0,0.0,49ers,K
2011,11,Josh Brown,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Seahawks,K
2011,11,Adam Podlesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chargers,K
2011,11,Tim Masthay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buccaneers,K
2011,11,Chris Kluwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raiders,K
2011,12,Sebastian Janikowski,0.0,361.0,36.0,1.0,1.0,0.0,36.0,Bears,K
2011,12,Shayne Graham,0.0,169.0,25.0,1.0,1.0,1.0,16.0,Cowboys,K
2011,12,Rob Bironas,1.0,169.0,16.0,4.0,4.0,0.0,9.0,Buccaneers,K
2011,12,Robbie Gould,4.0,144.0,4.0,4.0,4.0,1.0,4.0,Raiders,K
2011,12,Mike Nugent,0.0,121.0,9.0,4.0,4.0,0.0,9.0,Browns,K
2011,12,Jay Feely,0.0,121.0,9.0,4.0,4.0,1.0,9.0,Rams,K
2011,12,Neil Rackers,1.0,100.0,4.0,4.0,4.0,1.0,4.0,Jaguars,K
2011,12,Matt Prater,0.0,100.0,9.0,1.0,1.0,1.0,9.0,Chargers,K
2011,12,Phil Dawson,1.0,100.0,9.0,4.0,4.0,1.0,4.0,Bengals,K
2011,12,Billy Cundiff,0.0,100.0,9.0,1.0,1.0,0.0,9.0,49ers,K
2011,12,Ryan Succop,0.0,81.0,9.0,0.0,0.0,0.0,9.0,Steelers,K
2011,12,Nick Novak,1.0,81.0,16.0,1.0,1.0,0.0,4.0,Broncos,K
2011,12,Olindo Mare,0.0,81.0,9.0,9.0,9.0,1.0,4.0,Colts,K
2011,12,Mason Crosby,0.0,81.0,4.0,9.0,9.0,1.0,4.0,Lions,K
2011,12,Dave Rayner,1.0,64.0,1.0,9.0,9.0,1.0,1.0,Jets,K
2011,12,Alex Henery,0.0,64.0,4.0,4.0,4.0,0.0,4.0,Patriots,K
2011,12,Stephen Gostkowski,0.0,64.0,4.0,25.0,25.0,1.0,1.0,Eagles,K
2011,12,Josh Brown,0.0,64.0,9.0,4.0,4.0,0.0,4.0,Cardinals,K
2011,12,Dan Bailey,0.0,64.0,4.0,4.0,4.0,0.0,4.0,Dolphins,K
2011,12,David Akers,1.0,64.0,4.0,0.0,0.0,1.0,4.0,Ravens,K
2011,12,Adam Vinatieri,0.0,49.0,4.0,1.0,1.0,0.0,4.0,Panthers,K
2011,12,Shaun Suisham,0.0,49.0,4.0,1.0,1.0,1.0,4.0,Chiefs,K
2011,12,Josh Scobee,0.0,49.0,9.0,1.0,1.0,0.0,4.0,Texans,K
2011,12,John Kasay,0.0,49.0,0.0,49.0,49.0,0.0,0.0,Giants,K
2011,12,Lawrence Tynes,0.0,36.0,4.0,9.0,9.0,1.0,1.0,Saints,K
2011,12,Matt Bryant,0.0,36.0,1.0,9.0,9.0,0.0,1.0,Min,K
2011,12,Stephen Hauschka,0.0,25.0,4.0,4.0,4.0,0.0,1.0,Redskins,K
2011,12,Graham Gano,0.0,25.0,4.0,4.0,9.0,1.0,1.0,Seahawks,K
2011,12,Connor Barth,0.0,25.0,1.0,4.0,4.0,1.0,1.0,Titans,K
2011,12,Nick Folk,0.0,16.0,0.0,16.0,16.0,0.0,0.0,Bills,K
2011,12,Ryan Longwell,0.0,4.0,0.0,4.0,4.0,1.0,0.0,Falcons,K
2011,12,Jason Hanson,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Packers,K
2011,12,Steve Weatherford,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Saints,K
2011,13,Connor Barth,1.0,225.0,16.0,1.0,1.0,0.0,16.0,Panthers,K
2011,13,David Akers,0.0,196.0,16.0,4.0,4.0,0.0,16.0,Rams,K
2011,13,Graham Gano,0.0,169.0,16.0,1.0,1.0,0.0,16.0,Jets,K
2011,13,Ryan Longwell,0.0,144.0,9.0,9.0,9.0,0.0,9.0,Broncos,K
2011,13,Nick Folk,1.0,144.0,9.0,16.0,16.0,1.0,4.0,Redskins,K
2011,13,Lawrence Tynes,1.0,121.0,4.0,9.0,9.0,0.0,4.0,Packers,K
2011,13,Rob Bironas,0.0,121.0,9.0,4.0,4.0,1.0,9.0,Bills,K
2011,13,Dan Carpenter,0.0,100.0,4.0,16.0,16.0,0.0,4.0,Raiders,K
2011,13,Matt Prater,0.0,81.0,4.0,9.0,9.0,1.0,4.0,Min,K
2011,13,Dan Bailey,1.0,81.0,16.0,1.0,1.0,1.0,4.0,Cardinals,K
2011,13,Nick Novak,0.0,64.0,1.0,25.0,25.0,1.0,1.0,Jaguars,K
2011,13,Olindo Mare,0.0,64.0,1.0,25.0,25.0,1.0,1.0,Buccaneers,K
2011,13,Mason Crosby,0.0,64.0,4.0,25.0,25.0,1.0,1.0,Giants,K
2011,13,John Kasay,0.0,49.0,1.0,16.0,16.0,0.0,1.0,Lions,K
2011,13,Stephen Hauschka,0.0,49.0,1.0,16.0,16.0,0.0,1.0,Eagles,K
2011,13,Stephen Gostkowski,0.0,49.0,1.0,16.0,16.0,0.0,1.0,Colts,K
2011,13,Jay Feely,0.0,49.0,4.0,1.0,1.0,0.0,4.0,Cowboys,K
2011,13,Adam Vinatieri,0.0,36.0,1.0,9.0,9.0,1.0,1.0,Patriots,K
2011,13,Billy Cundiff,0.0,36.0,9.0,9.0,9.0,1.0,1.0,Browns,K
2011,13,Shaun Suisham,0.0,25.0,1.0,25.0,25.0,0.0,0.0,Bengals,K
2011,13,Dave Rayner,0.0,25.0,1.0,4.0,4.0,0.0,1.0,Titans,K
2011,13,Neil Rackers,0.0,25.0,4.0,4.0,4.0,0.0,1.0,Falcons,K
2011,13,Jason Hanson,0.0,25.0,9.0,4.0,4.0,1.0,1.0,Saints,K
2011,13,Ryan Succop,0.0,16.0,1.0,1.0,1.0,1.0,1.0,Bears,K
2011,13,Phil Dawson,0.0,16.0,1.0,1.0,1.0,0.0,1.0,Ravens,K
2011,13,Matt Bryant,0.0,16.0,1.0,1.0,1.0,1.0,1.0,Texans,K
2011,13,Robbie Gould,0.0,9.0,4.0,0.0,0.0,0.0,1.0,Chiefs,K
2011,13,Josh Scobee,0.0,4.0,0.0,4.0,4.0,0.0,0.0,Chargers,K
2011,13,Sebastian Janikowski,0.0,4.0,0.0,4.0,4.0,1.0,0.0,Dolphins,K
2011,13,Alex Henery,0.0,4.0,0.0,4.0,4.0,1.0,0.0,Seahawks,K
2011,13,Mike Nugent,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Steelers,K
2011,13,Nick Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chargers,K
2011,14,Mason Crosby,0.0,256.0,16.0,16.0,25.0,0.0,16.0,Raiders,K
2011,14,Mike Nugent,0.0,169.0,16.0,1.0,1.0,0.0,16.0,Texans,K
2011,14,David Akers,0.0,169.0,25.0,1.0,1.0,1.0,16.0,Cardinals,K
2011,14,Stephen Hauschka,0.0,144.0,16.0,9.0,9.0,0.0,9.0,Rams,K
2011,14,Matt Prater,4.0,121.0,9.0,1.0,1.0,0.0,4.0,Bears,K
2011,14,John Kasay,0.0,100.0,9.0,1.0,1.0,1.0,9.0,Titans,K
2011,14,Jason Hanson,0.0,100.0,4.0,16.0,16.0,0.0,4.0,Min,K
2011,14,Stephen Gostkowski,0.0,100.0,4.0,16.0,16.0,1.0,4.0,Redskins,K
2011,14,Dan Bailey,0.0,100.0,9.0,16.0,16.0,0.0,4.0,Giants,K
2011,14,Lawrence Tynes,0.0,81.0,4.0,9.0,9.0,1.0,4.0,Cowboys,K
2011,14,Graham Gano,0.0,81.0,4.0,9.0,9.0,0.0,4.0,Patriots,K
2011,14,Neil Rackers,0.0,64.0,9.0,4.0,4.0,1.0,4.0,Bengals,K
2011,14,Nick Novak,0.0,49.0,1.0,16.0,25.0,0.0,1.0,Bills,K
2011,14,Matt Bryant,0.0,49.0,4.0,16.0,16.0,1.0,1.0,Panthers,K
2011,14,Josh Brown,0.0,49.0,4.0,1.0,1.0,1.0,4.0,Seahawks,K
2011,14,Ryan Succop,1.0,36.0,1.0,1.0,1.0,1.0,1.0,Jets,K
2011,14,Alex Henery,0.0,36.0,1.0,9.0,9.0,1.0,1.0,Dolphins,K
2011,14,Robbie Gould,1.0,36.0,1.0,1.0,1.0,1.0,1.0,Broncos,K
2011,14,Billy Cundiff,0.0,36.0,1.0,9.0,9.0,0.0,1.0,Colts,K
2011,14,Josh Scobee,0.0,25.0,0.0,25.0,25.0,0.0,0.0,Buccaneers,K
2011,14,Nick Folk,0.0,25.0,0.0,25.0,25.0,0.0,0.0,Chiefs,K
2011,14,Rob Bironas,0.0,25.0,1.0,4.0,4.0,0.0,1.0,Saints,K
2011,14,Adam Vinatieri,0.0,16.0,1.0,1.0,1.0,1.0,1.0,Ravens,K
2011,14,Dave Rayner,0.0,16.0,4.0,1.0,1.0,1.0,1.0,Chargers,K
2011,14,Ryan Longwell,0.0,16.0,0.0,16.0,16.0,1.0,0.0,Lions,K
2011,14,Dan Carpenter,0.0,16.0,4.0,1.0,1.0,0.0,1.0,Eagles,K
2011,14,Olindo Mare,0.0,9.0,1.0,9.0,9.0,0.0,0.0,Falcons,K
2011,14,Jay Feely,0.0,9.0,0.0,9.0,9.0,0.0,0.0,49ers,K
2011,14,Phil Dawson,0.0,9.0,1.0,0.0,0.0,1.0,1.0,Steelers,K
2011,14,Shaun Suisham,0.0,4.0,0.0,4.0,4.0,0.0,0.0,Browns,K
2011,14,Sebastian Janikowski,0.0,4.0,0.0,4.0,4.0,1.0,0.0,Packers,K
2011,14,Connor Barth,0.0,4.0,0.0,4.0,4.0,1.0,0.0,Jaguars,K
2011,14,Shane Lechler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Packers,K
2011,15,Ryan Succop,0.0,169.0,16.0,1.0,1.0,0.0,16.0,Packers,K
2011,15,Dan Carpenter,0.0,144.0,9.0,9.0,9.0,1.0,9.0,Bills,K
2011,15,Sebastian Janikowski,1.0,121.0,9.0,9.0,9.0,0.0,4.0,Lions,K
2011,15,Stephen Gostkowski,0.0,121.0,4.0,25.0,25.0,1.0,4.0,Broncos,K
2011,15,Graham Gano,0.0,121.0,9.0,4.0,4.0,1.0,9.0,Giants,K
2011,15,Matt Bryant,0.0,121.0,4.0,25.0,25.0,0.0,4.0,Jaguars,K
2011,15,Nick Novak,0.0,100.0,9.0,16.0,16.0,0.0,4.0,Ravens,K
2011,15,Adam Vinatieri,0.0,81.0,4.0,9.0,9.0,0.0,4.0,Titans,K
2011,15,Alex Henery,0.0,81.0,1.0,36.0,36.0,0.0,1.0,Jets,K
2011,15,Rob Bironas,1.0,81.0,4.0,1.0,1.0,1.0,4.0,Colts,K
2011,15,Mike Nugent,0.0,64.0,4.0,4.0,4.0,1.0,4.0,Rams,K
2011,15,Ryan Longwell,0.0,64.0,4.0,4.0,4.0,0.0,4.0,Saints,K
2011,15,Stephen Hauschka,0.0,64.0,1.0,25.0,25.0,1.0,1.0,Bears,K
2011,15,Jay Feely,0.0,64.0,4.0,4.0,4.0,0.0,4.0,Browns,K
2011,15,David Akers,0.0,64.0,4.0,4.0,4.0,0.0,4.0,Steelers,K
2011,15,Neil Rackers,0.0,49.0,9.0,1.0,1.0,0.0,4.0,Panthers,K
2011,15,Nick Folk,0.0,49.0,4.0,1.0,1.0,1.0,4.0,Eagles,K
2011,15,Josh Brown,0.0,49.0,9.0,1.0,1.0,0.0,4.0,Bengals,K
2011,15,Dan Bailey,0.0,49.0,1.0,16.0,16.0,1.0,1.0,Buccaneers,K
2011,15,John Kasay,0.0,36.0,1.0,36.0,36.0,1.0,0.0,Min,K
2011,15,Shaun Suisham,1.0,25.0,4.0,0.0,0.0,1.0,1.0,49ers,K
2011,15,Dave Rayner,0.0,25.0,4.0,4.0,4.0,0.0,1.0,Dolphins,K
2011,15,Matt Prater,0.0,25.0,1.0,4.0,4.0,0.0,1.0,Patriots,K
2011,15,Phil Dawson,0.0,25.0,1.0,4.0,4.0,1.0,1.0,Cardinals,K
2011,15,Lawrence Tynes,0.0,16.0,4.0,1.0,1.0,0.0,1.0,Redskins,K
2011,15,Olindo Mare,0.0,16.0,0.0,16.0,16.0,1.0,0.0,Texans,K
2011,15,Jason Hanson,0.0,16.0,0.0,16.0,16.0,1.0,0.0,Raiders,K
2011,15,Josh Scobee,0.0,4.0,0.0,4.0,4.0,1.0,0.0,Falcons,K
2011,15,Robbie Gould,0.0,4.0,0.0,4.0,4.0,0.0,0.0,Seahawks,K
2011,15,Billy Cundiff,0.0,4.0,1.0,4.0,4.0,1.0,0.0,Chargers,K
2011,15,Mason Crosby,0.0,4.0,1.0,4.0,4.0,1.0,0.0,Chiefs,K
2011,15,Connor Barth,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Cowboys,K
2011,16,Dave Rayner,0.0,256.0,36.0,16.0,16.0,0.0,16.0,Broncos,K
2011,16,Graham Gano,1.0,256.0,16.0,4.0,4.0,0.0,16.0,Min,K
2011,16,Rob Bironas,4.0,225.0,9.0,4.0,4.0,0.0,9.0,Jaguars,K
2011,16,David Akers,1.0,225.0,25.0,1.0,1.0,1.0,16.0,Seahawks,K
2011,16,Adam Vinatieri,0.0,169.0,25.0,1.0,1.0,0.0,16.0,Texans,K
2011,16,Olindo Mare,0.0,144.0,4.0,36.0,36.0,0.0,4.0,Buccaneers,K
2011,16,Matt Bryant,1.0,144.0,9.0,1.0,1.0,1.0,9.0,Saints,K
2011,16,Mike Nugent,0.0,121.0,25.0,4.0,4.0,0.0,9.0,Cardinals,K
2011,16,Neil Rackers,0.0,100.0,9.0,1.0,1.0,1.0,9.0,Colts,K
2011,16,Sebastian Janikowski,0.0,100.0,16.0,1.0,1.0,1.0,9.0,Chiefs,K
2011,16,Alex Henery,1.0,100.0,4.0,4.0,4.0,1.0,4.0,Cowboys,K
2011,16,Jason Hanson,1.0,100.0,1.0,25.0,25.0,0.0,1.0,Chargers,K
2011,16,Lawrence Tynes,0.0,81.0,4.0,9.0,9.0,1.0,4.0,Jets,K
2011,16,Shaun Suisham,0.0,81.0,4.0,9.0,9.0,0.0,4.0,Rams,K
2011,16,Ryan Longwell,0.0,81.0,9.0,9.0,16.0,1.0,4.0,Redskins,K
2011,16,John Kasay,0.0,81.0,1.0,36.0,36.0,0.0,1.0,Falcons,K
2011,16,Stephen Gostkowski,0.0,81.0,9.0,9.0,9.0,0.0,4.0,Dolphins,K
2011,16,Shayne Graham,0.0,64.0,4.0,4.0,4.0,0.0,4.0,Browns,K
2011,16,Ryan Succop,0.0,49.0,16.0,1.0,1.0,0.0,4.0,Raiders,K
2011,16,Robbie Gould,0.0,49.0,9.0,1.0,1.0,1.0,4.0,Packers,K
2011,16,Dan Carpenter,0.0,36.0,1.0,9.0,9.0,1.0,1.0,Patriots,K
2011,16,Josh Scobee,0.0,25.0,1.0,4.0,4.0,1.0,1.0,Titans,K
2011,16,Stephen Hauschka,0.0,25.0,1.0,4.0,4.0,0.0,1.0,49ers,K
2011,16,Mason Crosby,0.0,25.0,0.0,25.0,25.0,0.0,0.0,Bears,K
2011,16,Nick Novak,0.0,16.0,1.0,1.0,1.0,1.0,1.0,Lions,K
2011,16,Jay Feely,0.0,16.0,1.0,1.0,1.0,1.0,1.0,Bengals,K
2011,16,Connor Barth,0.0,16.0,1.0,1.0,1.0,1.0,1.0,Panthers,K
2011,16,Matt Prater,0.0,4.0,0.0,4.0,4.0,1.0,0.0,Bills,K
2011,16,Nick Folk,0.0,4.0,1.0,4.0,4.0,0.0,0.0,Giants,K
2011,16,Phil Dawson,0.0,4.0,0.0,4.0,4.0,1.0,0.0,Ravens,K
2011,16,Dan Bailey,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Eagles,K
2011,16,Donnie Jones,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Steelers,K
2011,16,Josh Brown,0.0,0.0,4.0,0.0,0.0,1.0,0.0,Steelers,K
2011,17,Sebastian Janikowski,1.0,256.0,16.0,4.0,4.0,0.0,16.0,Chargers,K
2011,17,David Akers,0.0,256.0,9.0,16.0,16.0,1.0,4.0,Rams,K
2011,17,Dan Carpenter,1.0,225.0,16.0,1.0,1.0,0.0,16.0,Jets,K
2011,17,Josh Scobee,0.0,169.0,16.0,1.0,1.0,0.0,16.0,Colts,K
2011,17,Neil Rackers,1.0,144.0,9.0,1.0,1.0,0.0,9.0,Titans,K
2011,17,Stephen Gostkowski,0.0,121.0,4.0,25.0,25.0,0.0,4.0,Bills,K
2011,17,Jay Feely,0.0,121.0,9.0,4.0,4.0,0.0,9.0,Seahawks,K
2011,17,Rob Bironas,0.0,121.0,9.0,4.0,4.0,1.0,9.0,Texans,K
2011,17,Mike Nugent,0.0,100.0,16.0,1.0,1.0,0.0,9.0,Ravens,K
2011,17,Nick Novak,1.0,100.0,4.0,25.0,25.0,1.0,1.0,Raiders,K
2011,17,Alex Henery,0.0,100.0,4.0,16.0,16.0,0.0,4.0,Redskins,K
2011,17,John Kasay,0.0,81.0,1.0,36.0,36.0,0.0,1.0,Panthers,K
2011,17,Phil Dawson,0.0,81.0,9.0,0.0,0.0,0.0,9.0,Steelers,K
2011,17,Mason Crosby,0.0,81.0,4.0,36.0,36.0,0.0,1.0,Lions,K
2011,17,Matt Bryant,0.0,81.0,1.0,36.0,36.0,0.0,1.0,Buccaneers,K
2011,17,Josh Brown,0.0,81.0,4.0,9.0,9.0,0.0,4.0,49ers,K
2011,17,Stephen Hauschka,0.0,64.0,9.0,4.0,4.0,1.0,4.0,Cardinals,K
2011,17,Adam Vinatieri,0.0,49.0,4.0,1.0,1.0,1.0,4.0,Jaguars,K
2011,17,Lawrence Tynes,0.0,49.0,4.0,16.0,16.0,0.0,1.0,Cowboys,K
2011,17,Shaun Suisham,0.0,49.0,9.0,1.0,1.0,1.0,4.0,Browns,K
2011,17,Ryan Longwell,0.0,49.0,9.0,1.0,1.0,0.0,4.0,Bears,K
2011,17,Jason Hanson,0.0,49.0,4.0,16.0,16.0,1.0,1.0,Packers,K
2011,17,Billy Cundiff,0.0,36.0,1.0,9.0,9.0,1.0,1.0,Bengals,K
2011,17,Olindo Mare,0.0,25.0,1.0,4.0,4.0,1.0,1.0,Saints,K
2011,17,Robbie Gould,0.0,25.0,1.0,4.0,4.0,1.0,1.0,Min,K
2011,17,Nick Folk,0.0,25.0,1.0,4.0,4.0,1.0,1.0,Dolphins,K
2011,17,Graham Gano,0.0,16.0,4.0,1.0,1.0,1.0,1.0,Eagles,K
2011,17,Connor Barth,0.0,16.0,1.0,1.0,1.0,1.0,1.0,Falcons,K
2011,17,Matt Prater,0.0,9.0,1.0,0.0,0.0,0.0,1.0,Chiefs,K
2011,17,Brandon Coutu,0.0,9.0,1.0,9.0,9.0,1.0,0.0,Patriots,K
2011,17,Dan Bailey,0.0,4.0,1.0,4.0,4.0,1.0,0.0,Giants,K
2011,17,Ryan Succop,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Broncos,K
2011,17,Chris Kluwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bears,K
2014,1,Matt Bryant,32.0,1419857.0,243.0,1024.0,1024.0,0.0,243.0,Saints,K
2014,1,Caleb Sturgis,0.0,759375.0,1024.0,243.0,243.0,0.0,1024.0,Patriots,K
2014,1,Mike Nugent,0.0,759375.0,7776.0,0.0,0.0,1.0,3125.0,Ravens,K
2014,1,Ryan Succop,0.0,537824.0,1024.0,32.0,32.0,1.0,1024.0,Chiefs,K
2014,1,Dan Carpenter,1.0,371293.0,243.0,32.0,32.0,1.0,243.0,Bears,K
2014,1,Blair Walsh,1.0,248832.0,32.0,1024.0,1024.0,1.0,32.0,Rams,K
2014,1,Shaun Suisham,0.0,248832.0,243.0,243.0,243.0,0.0,243.0,Browns,K
2014,1,Cody Parkey,1.0,248832.0,32.0,1024.0,1024.0,0.0,32.0,Jaguars,K
2014,1,Shayne Graham,1.0,248832.0,32.0,1024.0,1024.0,1.0,32.0,Falcons,K
2014,1,Stephen Hauschka,0.0,100000.0,32.0,1024.0,1024.0,0.0,32.0,Packers,K
2014,1,Nate Freese,0.0,59049.0,243.0,243.0,243.0,0.0,32.0,Giants,K
2014,1,Billy Cundiff,0.0,59049.0,32.0,243.0,243.0,1.0,32.0,Steelers,K
2014,1,Greg Zuerlein,1.0,32768.0,243.0,0.0,0.0,0.0,32.0,Min,K
2014,1,Robbie Gould,0.0,32768.0,32.0,32.0,32.0,0.0,32.0,Bills,K
2014,1,Stephen Gostkowski,0.0,32768.0,32.0,32.0,32.0,1.0,32.0,Dolphins,K
2014,1,Graham Gano,0.0,32768.0,243.0,32.0,32.0,1.0,32.0,Buccaneers,K
2014,1,Brandon McManus,0.0,16807.0,1.0,1024.0,1024.0,0.0,1.0,Colts,K
2014,1,Nick Folk,0.0,16807.0,32.0,1.0,1.0,0.0,32.0,Raiders,K
2014,1,Adam Vinatieri,0.0,7776.0,1.0,243.0,243.0,1.0,1.0,Broncos,K
2014,1,Chandler Catanzaro,0.0,7776.0,32.0,0.0,0.0,0.0,32.0,Chargers,K
2014,1,Josh Scobee,0.0,3125.0,243.0,32.0,32.0,1.0,1.0,Eagles,K
2014,1,Nick Novak,0.0,3125.0,1.0,32.0,32.0,1.0,1.0,Cardinals,K
2014,1,Randy Bullock,0.0,3125.0,1.0,32.0,32.0,0.0,1.0,Redskins,K
2014,1,Dan Bailey,0.0,3125.0,1.0,32.0,32.0,0.0,1.0,49ers,K
2014,1,Justin Tucker,0.0,1024.0,32.0,1.0,1.0,0.0,1.0,Bengals,K
2014,1,Cairo Santos,0.0,1024.0,32.0,1.0,1.0,0.0,1.0,Titans,K
2014,1,Phil Dawson,0.0,1024.0,1.0,1024.0,1024.0,1.0,0.0,Cowboys,K
2014,1,Mason Crosby,0.0,1024.0,1.0,1.0,1.0,1.0,1.0,Seahawks,K
2014,1,Patrick Murray,0.0,32.0,0.0,32.0,32.0,0.0,0.0,Panthers,K
2014,1,Sebastian Janikowski,0.0,32.0,0.0,32.0,32.0,1.0,0.0,Jets,K
2014,1,Josh Brown,0.0,32.0,0.0,32.0,32.0,1.0,0.0,Lions,K
2014,1,Kai Forbath,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Texans,K
2014,2,Dan Carpenter,0.0,1419857.0,7776.0,32.0,32.0,0.0,3125.0,Dolphins,K
2014,2,Dan Bailey,1.0,1048576.0,1024.0,32.0,32.0,1.0,1024.0,Titans,K
2014,2,Justin Tucker,0.0,537824.0,1024.0,32.0,32.0,0.0,1024.0,Steelers,K
2014,2,Nick Novak,1.0,537824.0,243.0,243.0,243.0,0.0,243.0,Seahawks,K
2014,2,Greg Zuerlein,0.0,371293.0,1024.0,1.0,1.0,1.0,1024.0,Buccaneers,K
2014,2,Mason Crosby,1.0,371293.0,243.0,32.0,32.0,0.0,243.0,Jets,K
2014,2,Chandler Catanzaro,0.0,371293.0,1024.0,1.0,1.0,1.0,1024.0,Giants,K
2014,2,Cody Parkey,0.0,248832.0,1024.0,243.0,243.0,1.0,243.0,Colts,K
2014,2,Stephen Gostkowski,0.0,248832.0,243.0,243.0,243.0,1.0,243.0,Min,K
2014,2,Graham Gano,1.0,248832.0,243.0,1.0,1.0,0.0,243.0,Lions,K
2014,2,Randy Bullock,0.0,248832.0,1024.0,243.0,243.0,1.0,243.0,Raiders,K
2014,2,Kai Forbath,0.0,161051.0,32.0,3125.0,3125.0,0.0,32.0,Jaguars,K
2014,2,Adam Vinatieri,0.0,59049.0,32.0,243.0,243.0,0.0,32.0,Eagles,K
2014,2,Nick Folk,1.0,32768.0,1.0,243.0,243.0,1.0,1.0,Packers,K
2014,2,Phil Dawson,0.0,32768.0,32.0,32.0,32.0,0.0,32.0,Bears,K
2014,2,Billy Cundiff,0.0,32768.0,32.0,32.0,32.0,0.0,32.0,Saints,K
2014,2,Shaun Suisham,0.0,7776.0,32.0,0.0,0.0,1.0,32.0,Ravens,K
2014,2,Mike Nugent,0.0,7776.0,1024.0,243.0,243.0,0.0,1.0,Falcons,K
2014,2,Brandon McManus,0.0,7776.0,1.0,243.0,243.0,0.0,1.0,Chiefs,K
2014,2,Shayne Graham,0.0,7776.0,1.0,243.0,243.0,1.0,1.0,Browns,K
