,Fumble TD,Fumbles Lost,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Position,Fumble TD M2E,Fumble TD EV,Fumbles Lost M2E,Fumbles Lost EV,Pass 2PT M2E,Pass 2PT EV,Pass Attempts M2E,Pass Attempts EV,Pass Completions M2E,Pass Completions EV,Pass Interceptions M2E,Pass Interceptions EV,Pass TD M2E,Pass TD EV,Pass Yards M2E,Pass Yards EV,Receiving 2PT M2E,Receiving 2PT EV,Receiving TD M2E,Receiving TD EV,Receiving Yards M2E,Receiving Yards EV,Receptions M2E,Receptions EV,Rush 2PT M2E,Rush 2PT EV,Rush Attempts M2E,Rush Attempts EV,Rush TD M2E,Rush TD EV,Rush Yards M2E,Rush Yards EV
Mark Ingram,0.0,0.0483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15078818242.0,6507.24193548,0.0161290322581,5161407.54839,2.38709677419,154962883921.0,"3603     RB
3700     RB
4155     RB
4194     RB
4280     RB
4359     RB
4443     RB
4550     RB
4593     RB
4708     RB
4764     RB
4875     RB
4951     RB
5092     RB
5163     RB
5752     RB
5770     RB
5891     RB
5962     RB
6060     RB
6169     RB
6225     RB
6282     RB
6398     RB
6494     RB
6547     RB
6683     RB
6777     RB
6855     RB
7003     RB
         ..
7207     RB
7277     RB
7405     RB
7460     RB
7552     RB
7620     RB
7719     RB
7836     RB
7900     RB
7988     RB
8080     RB
8179     RB
8281     RB
8337     RB
8412     RB
8500     RB
8586     RB
8652     RB
8798     RB
8880     RB
10809    RB
10902    RB
10967    RB
11080    RB
11151    RB
11226    RB
11293    RB
11553    RB
11670    RB
11775    RB
Name: Position, Length: 62, dtype: object",0.0,1.0,0.0023413111342351716,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11111111111111113,0.0,5.6117257879764e+29,0.0,2723237351531.515,-5.023486247566847e+31,0.0002601456815816857,0.0,26640127880547.31,0.0,5.698231009365246,0.0,2.4013495393258285e+22,0.0
Darrius Heyward-Bey,0.0,0.0483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0161290322581,0.209677419355,6644115596.63,249.516129032,0.0,0.145161290323,0.0,13468.1612903,"12288    WR
12337    WR
12461    WR
12593    WR
12771    WR
12883    WR
13359    WR
13451    WR
13512    WR
13654    WR
13736    WR
13897    WR
13955    WR
14212    WR
14234    WR
14333    WR
14438    WR
14518    WR
14921    WR
15018    WR
15102    WR
15218    WR
15295    WR
15440    WR
15523    WR
16182    WR
16391    WR
16514    WR
17547    WR
17680    WR
         ..
18003    WR
18095    WR
18138    WR
18401    WR
18473    WR
18598    WR
18668    WR
18792    WR
18903    WR
19340    WR
19439    WR
19536    WR
19894    WR
19954    WR
20040    WR
20148    WR
20218    WR
20343    WR
20574    WR
20642    WR
20912    WR
21001    WR
21112    WR
21203    WR
21384    WR
21429    WR
21580    WR
22393    WR
22757    WR
22822    WR
Name: Position, Length: 62, dtype: object",0.0,1.0,0.0023413111342351716,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0002601456815816857,0.0,0.015290785061856856,0.0,5.611852159853969e+29,0.0,2743929802086.4863,0.0,0.0,1.0,0.021071800208116546,0.0,0.0,1.0,181391368.54214367,0.0
Brice Butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391,13379430583.7,391.739130435,0.0,0.0,0.0,0.0,"15847    WR
16031    WR
16212    WR
16357    WR
16519    WR
16588    WR
16656    WR
16799    WR
16891    WR
17007    WR
17217    WR
17474    WR
17581    WR
17684    WR
17748    WR
17912    WR
17980    WR
18119    WR
21451    WR
21761    WR
22655    WR
22703    WR
22827    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06070153329132534,0.0,5.611751248725009e+29,0.0,2743458642871.876,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Andrew Luck,0.0,0.8,0.0909090909091,1004576716.65,31851368.2545,36.4545454545,171.763636364,6.39995927205e+13,0.0,0.0,0.0,0.0,0.0,4851.81818182,0.436363636364,115372649.255,"26      QB
48      QB
80      QB
148     QB
203     QB
221     QB
256     QB
278     QB
321     QB
360     QB
398     QB
414     QB
473     QB
500     QB
540     QB
579     QB
617     QB
671     QB
693     QB
781     QB
814     QB
856     QB
881     QB
1205    QB
1241    QB
1272    QB
1314    QB
1357    QB
1390    QB
1422    QB
1454    QB
1488    QB
1556    QB
1594    QB
1613    QB
1657    QB
1690    QB
1757    QB
1772    QB
1804    QB
1843    QB
1885    QB
1910    QB
1946    QB
1997    QB
2003    QB
2072    QB
2112    QB
2146    QB
2189    QB
2228    QB
2239    QB
2291    QB
2322    QB
2367    QB
Name: Position, dtype: object",0.0,1.0,0.6399999999999999,0.0,0.008264462809917356,0.0,1.0091743796444269e+18,0.0,1014509659686665.9,0.0,1328.9338842975205,0.0,29502.7467768595,0.0,4.0959478683962115e+27,0.0,0.0,1.0,0.1111111111111111,0.0,5.61195170548686e+29,0.0,2744756501873.779,0.0,0.0,1.0,23540139.66942149,0.0,0.19041322314049586,0.0,1.3310848196012366e+16,0.0
Phillip Supernaw,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813158.4,13.6,0.0,0.0,0.0,0.0,"23408    TE
23577    TE
25806    TE
25888    TE
26018    TE
Name: Position, dtype: object",0.0,1.0,0.04000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1111111111111111,0.0,5.611951543477718e+29,0.0,2744711438984.605,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Knile Davis,0.0,0.0789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894737,44718102.0,212.657894737,0.0,1096446.84211,1.44736842105,1514533896.97,"3683    RB
3694    RB
3780    RB
3884    RB
4023    RB
4145    RB
4208    RB
4346    RB
4426    RB
4447    RB
4581    RB
4754    RB
4759    RB
4934    RB
4997    RB
5097    RB
5255    RB
5375    RB
5450    RB
5535    RB
5621    RB
5671    RB
5892    RB
5998    RB
6055    RB
6116    RB
6199    RB
6345    RB
6348    RB
7941    RB
8008    RB
8323    RB
8378    RB
8482    RB
8562    RB
8863    RB
9044    RB
9118    RB
Name: Position, dtype: object",0.0,1.0,0.006232686980609384,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09425977223761155,0.0,5.611951035493795e+29,0.0,2744051913385.72,0.0,0.0,1.0,1202195677562.6028,0.0,2.094875346260382,0.0,2.293812925082297e+18,0.0
Jeremy Langford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,119679643642.0,7993.6,0.0666666666667,10830930.6667,0.4,46256836927.4,"7966    RB
7998    RB
8236    RB
8308    RB
8347    RB
8529    RB
8569    RB
8632    RB
8725    RB
8795    RB
8901    RB
8997    RB
9082    RB
9167    RB
9295    RB
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07111111111111111,0.0,5.610158737426943e+29,0.0,2718333915000.605,0.0,0.004444444444444441,0.0,117309059106141.0,0.0,0.16000000000000525,0.0,2.1396949625280602e+21,0.0
Ben Koyack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Benjamin,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4375,4250917437.38,10024.5625,0.0,0.0,0.0,0.0,"15631    WR
15788    WR
15859    WR
15987    WR
16155    WR
16224    WR
16322    WR
16443    WR
16611    WR
16630    WR
16731    WR
16970    WR
17066    WR
17166    WR
17320    WR
17476    WR
Name: Position, dtype: object",0.0,1.0,0.00390625,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.427517361111111,0.0,5.6118880159052374e+29,0.0,2711640993499.7617,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Javorius Allen,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,95278397333.7,192771.5625,0.0,11070773.5625,0.0625,26955071036.6,"7933    RB
8066    RB
8145    RB
8224    RB
8282    RB
8389    RB
8456    RB
8537    RB
8687    RB
8724    RB
8792    RB
8870    RB
9006    RB
9137    RB
9147    RB
9261    RB
Name: Position, dtype: object",0.0,1.0,0.015624999999999955,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04340277777777772,0.0,5.61052427889645e+29,0.0,2143176258672.4702,0.0,0.0,1.0,122562027272149.14,0.0,0.003906250000000007,0.0,7.265758545894995e+20,0.0
Charles Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,38129309953.9,19202.7741935,0.0,0.338709677419,0.0161290322581,460.693548387,"22917    TE
22957    TE
22996    TE
23045    TE
23125    TE
23142    TE
23199    TE
23316    TE
23338    TE
23407    TE
23448    TE
23484    TE
23593    TE
23863    TE
23985    TE
24054    TE
24151    TE
24220    TE
24276    TE
24360    TE
24425    TE
24478    TE
24594    TE
24625    TE
24692    TE
24733    TE
24778    TE
24870    TE
24917    TE
24968    TE
         ..
25116    TE
25148    TE
25180    TE
25282    TE
25304    TE
25356    TE
25419    TE
25468    TE
25520    TE
25570    TE
25659    TE
25683    TE
25773    TE
25781    TE
25824    TE
25870    TE
26013    TE
26058    TE
26100    TE
26148    TE
26372    TE
26516    TE
26571    TE
26594    TE
26680    TE
26688    TE
26776    TE
26900    TE
26946    TE
27003    TE
Name: Position, Length: 62, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.027777777777777787,0.0,5.611380444124428e+29,0.0,2681497598627.4536,-4.946489993614737e+31,0.0,1.0,0.11472424557752338,0.0,0.0002601456815816857,0.0,212238.54552549426,0.0
Kendall Wright,0.0,0.0363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818181818182,33765791682.4,4263.61818182,0.0,1.85454545455,0.0,2764673.87273,"15643    WR
15789    WR
15911    WR
16023    WR
16075    WR
16290    WR
16320    WR
16455    WR
16659    WR
16752    WR
16887    WR
16927    WR
17285    WR
17395    WR
17557    WR
17602    WR
17729    WR
17849    WR
17948    WR
18044    WR
18147    WR
18358    WR
18443    WR
18539    WR
18627    WR
18747    WR
18908    WR
18946    WR
19119    WR
19213    WR
19346    WR
19415    WR
19563    WR
19642    WR
19758    WR
19862    WR
19993    WR
20035    WR
20168    WR
20247    WR
20467    WR
20552    WR
20685    WR
20798    WR
21013    WR
21072    WR
21262    WR
21306    WR
21574    WR
21667    WR
21733    WR
21868    WR
22284    WR
22388    WR
22749    WR
Name: Position, dtype: object",0.0,1.0,0.0013223140495867763,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.23507805325987152,0.0,5.6114458178019736e+29,0.0,2730647346328.2275,0.0,0.0,1.0,3.439338842975205,0.0,0.0,1.0,7643421622540.82,0.0
Sean McGrath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,2755058.0,110.909090909,0.0,0.0,0.0,0.0,"24645    TE
24696    TE
24730    TE
24790    TE
24898    TE
24919    TE
25055    TE
25164    TE
25211    TE
25246    TE
25370    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.022956841138659312,0.0,5.6119516642089494e+29,0.0,2744389021190.3623,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Jason Witten,0.0,0.0208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0104166666667,1.28125,4508213191.44,7859.01041667,0.0,0.0,0.0,0.0,"22899    TE
22961    TE
23002    TE
23054    TE
23108    TE
23181    TE
23249    TE
23290    TE
23339    TE
23394    TE
23446    TE
23499    TE
23560    TE
23614    TE
23676    TE
23707    TE
23788    TE
23828    TE
23907    TE
23919    TE
24015    TE
24070    TE
24097    TE
24154    TE
24204    TE
24248    TE
24289    TE
24337    TE
24390    TE
24434    TE
         ..
26306    TE
26346    TE
26447    TE
26496    TE
26558    TE
26582    TE
26646    TE
26683    TE
26742    TE
26792    TE
26860    TE
26889    TE
26957    TE
26999    TE
27061    TE
27103    TE
27153    TE
27237    TE
27295    TE
27332    TE
27376    TE
27427    TE
27492    TE
27516    TE
27560    TE
27606    TE
27657    TE
27708    TE
27769    TE
27814    TE
Name: Position, Length: 96, dtype: object",0.0,1.0,0.0004340277777777779,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00010850694444444448,0.0,0.8985460069444445,0.0,5.611884160970423e+29,0.0,2718777738784.6196,-5.015259714065864e+31,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Devontae Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albert Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,35361152157.5,1212.16666667,0.0,3.72222222222,0.0,30863.2222222,"16382    WR
16591    WR
16888    WR
17077    WR
17182    WR
17282    WR
21133    WR
21626    WR
21741    WR
21881    WR
22071    WR
22147    WR
22274    WR
22397    WR
22446    WR
22631    WR
22726    WR
22855    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04938271604938271,0.0,5.6114219162694305e+29,0.0,2740741503842.251,0.0,0.0,1.0,13.85493827160494,0.0,0.0,1.0,952538485.9382719,0.0
Anquan Boldin,0.0,0.0222222222222,0.0,0.0222222222222,0.0111111111111,0.0,0.0,-0.0666666666667,0.0111111111111,0.555555555556,48441033215.7,12692.6777778,0.0,0.0666666666667,0.0,174.377777778,"12221    WR
12369    WR
12406    WR
12536    WR
12691    WR
12710    WR
12800    WR
13031    WR
13080    WR
13240    WR
13338    WR
13372    WR
13515    WR
13683    WR
13773    WR
13895    WR
13915    WR
14059    WR
14149    WR
14297    WR
14419    WR
14514    WR
14593    WR
14704    WR
14841    WR
14893    WR
15008    WR
15141    WR
15229    WR
15340    WR
         ..
19063    WR
19172    WR
19293    WR
19495    WR
19562    WR
19633    WR
19756    WR
19854    WR
19991    WR
20150    WR
20271    WR
20339    WR
20474    WR
20533    WR
20636    WR
20879    WR
21128    WR
21207    WR
21392    WR
21501    WR
21519    WR
21635    WR
21771    WR
22133    WR
22236    WR
22386    WR
22518    WR
22574    WR
22745    WR
22798    WR
Name: Position, Length: 90, dtype: object",0.0,1.0,0.0004938271604938274,0.0,0.0,1.0,0.0004938271604938274,0.0,0.00012345679012345693,0.0,0.0,1.0,0.0,1.0,0.004444444444444448,0.0,0.0001234567901234568,0.0,0.049382716049382734,0.0,5.611225956707091e+29,0.0,2702860908909.8228,0.0,0.0,1.0,0.0044444444444444444,0.0,0.0,1.0,30407.609382716044,0.0
Jamize Olawale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,86584515.1364,68.8636363636,0.0,3026.86363636,0.0454545454545,13042157.2727,"3852    RB
3931    RB
4101    RB
4179    RB
4265    RB
4880    RB
4973    RB
5346    RB
5432    RB
5969    RB
6154    RB
6248    RB
7952    RB
8232    RB
8306    RB
8476    RB
8591    RB
8659    RB
8753    RB
8839    RB
8938    RB
9293    RB
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05876951331496783,0.0,5.611950408226455e+29,0.0,2744528329619.6157,-5.062761169953862e+31,0.0,1.0,9161903.473140493,0.0,0.002066115702479336,0.0,170097866326552.9,0.0
Jacoby Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Bostick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,752522.833333,16.8333333333,0.0,0.0,0.0,0.0,"24991    TE
25067    TE
25118    TE
25216    TE
25726    TE
25822    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.6119516942121166e+29,0.0,2744700725558.0293,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Levine Toilolo,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.142857142857,4231124.10714,104.75,0.0,0.0,0.0,0.0,"22935    TE
23014    TE
23161    TE
23259    TE
23311    TE
23745    TE
24664    TE
24682    TE
24763    TE
24782    TE
24937    TE
25082    TE
25122    TE
25162    TE
25400    TE
25478    TE
25523    TE
25572    TE
25653    TE
25701    TE
25752    TE
25872    TE
25932    TE
25959    TE
26038    TE
26082    TE
26123    TE
26183    TE
Name: Position, dtype: object",0.0,1.0,0.0012755102040816326,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0012755102040816326,0.0,0.03628117913832199,0.0,5.6119516420936526e+29,0.0,2744409427771.675,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
DeAndre Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Hooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Sims,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,31547531087.0,24559.8333333,0.0,344591.125,0.0416666666667,13447232842.8,"4393    RB
4463    RB
4546    RB
4617    RB
4717    RB
4778    RB
4892    RB
4945    RB
7926    RB
8014    RB
8083    RB
8182    RB
8260    RB
8440    RB
8526    RB
8593    RB
8673    RB
8718    RB
8821    RB
8895    RB
8983    RB
9074    RB
9142    RB
9251    RB
Name: Position, dtype: object",0.0,1.0,0.015625,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.027777777777777776,0.0,5.611479051646988e+29,0.0,2663981629184.029,0.0,0.0,1.0,118743043428.76562,0.0,0.001736111111111111,0.0,1.8082807112713424e+20,0.0
Jordan Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02631578947,61815016628.6,17841.2631579,0.0,0.789473684211,0.0,19230101.9211,"17565    WR
17653    WR
17721    WR
17969    WR
18017    WR
18143    WR
18234    WR
18361    WR
18507    WR
18609    WR
18804    WR
18853    WR
18965    WR
19079    WR
19186    WR
19717    WR
19893    WR
20592    WR
20667    WR
20830    WR
20888    WR
20984    WR
21159    WR
21215    WR
21309    WR
21506    WR
21548    WR
21617    WR
21887    WR
21949    WR
22046    WR
22143    WR
22254    WR
22341    WR
22473    WR
22594    WR
22730    WR
22849    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,44.796014158202524,0.0,5.611025594513516e+29,0.0,2685958476933.339,0.0,0.0,1.0,0.6232686980609419,0.0,0.0,1.0,369796819894072.06,0.0
Dennis Pitta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485714285714,113995709.286,3090.57142857,0.0,0.0,0.0,0.0,"23757    TE
23825    TE
23870    TE
23989    TE
24029    TE
24074    TE
24164    TE
24193    TE
24269    TE
24280    TE
24362    TE
24382    TE
24430    TE
24491    TE
25186    TE
25260    TE
25301    TE
25346    TE
25396    TE
25462    TE
25527    TE
26216    TE
26263    TE
26379    TE
26478    TE
26522    TE
26550    TE
26595    TE
26644    TE
26734    TE
26809    TE
26839    TE
26901    TE
26990    TE
27128    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.023219954648526102,0.0,5.6119499975357686e+29,0.0,2734525564579.058,-5.044309325280601e+31,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Austin Seferian-Jenkins,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,114642675431.0,1458.75,0.0,0.0,0.0,0.0,"22896    TE
22969    TE
23501    TE
23567    TE
23605    TE
23650    TE
23723    TE
25413    TE
25564    TE
25612    TE
25650    TE
25737    TE
25807    TE
25820    TE
25889    TE
25934    TE
Name: Position, dtype: object",0.0,1.0,0.0039062499999999428,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15.340277777777784,0.0,5.6102341924647044e+29,0.0,2739925118105.3413,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
C.J. Uzomah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,1.0,0.0,0.0,0.0,0.0,"23526    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11111111111111112,0.0,5.611951705425491e+29,0.0,2744753188413.4453,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Joe Webb,0.0,0.0588235294118,0.0,98.2352941176,29.6470588235,0.411764705882,0.294117647059,3214.88235294,0.0,0.0,81587.8823529,5.82352941176,0.0,6.94117647059,0.235294117647,777.529411765,"177     QB
900     QB
1543    QB
2000    QB
2167    QB
2420    QB
2590    QB
2718    QB
2822    QB
2841    QB
2909    QB
2921    QB
2982    QB
3473    QB
3509    QB
3532    QB
3582    QB
Name: Position, dtype: object",0.0,1.0,0.0034602076124567475,0.0,0.0,1.0,9650.173010380622,0.0,878.9480968858135,0.0,0.16955017301038244,0.0,0.08650519031141857,0.0,10335468.543252598,0.0,0.0,1.0,0.1111111111111111,0.0,5.611951704264462e+29,0.0,2744737205868.1626,0.0,0.0,1.0,48.17993079584779,0.0,0.0553633217993075,0.0,604551.9861591695,0.0
Derek Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donte Moncrief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39285714286,210596490878.0,20730.1428571,0.0,0.142857142857,0.0,914.535714286,"15727    WR
15816    WR
15906    WR
16055    WR
16402    WR
16424    WR
16619    WR
16877    WR
16922    WR
17098    WR
17358    WR
17449    WR
21080    WR
21192    WR
21320    WR
21444    WR
21597    WR
21622    WR
21734    WR
21885    WR
21967    WR
22156    WR
22228    WR
22378    WR
22476    WR
22576    WR
22754    WR
22881    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.122590702947846,0.0,5.60879686765981e+29,0.0,2676497713905.037,0.0,0.0,1.0,0.02040816326530612,0.0,0.0,1.0,836375.5727040818,0.0
Blaine Gabbert,0.0,0.351351351351,0.054054054054,802627165.892,47606519.7568,25.4324324324,4.67567567568,1.1566322257e+14,0.0,0.0,0.0,0.0,0.0,11678.1621622,0.027027027027,4843680940.49,"7       QB
67      QB
94      QB
130     QB
178     QB
233     QB
253     QB
289     QB
331     QB
378     QB
888     QB
949     QB
987     QB
1019    QB
1063    QB
1109    QB
1135    QB
1176    QB
1442    QB
1829    QB
1932    QB
1957    QB
2455    QB
2484    QB
2515    QB
2550    QB
2581    QB
2614    QB
2648    QB
2707    QB
2744    QB
2783    QB
2805    QB
2849    QB
2901    QB
2944    QB
2979    QB
Name: Position, dtype: object",0.0,1.0,0.1234477720964235,0.0,0.002921840759678075,0.0,6.442103674276545e+17,0.0,2266380723350464.0,0.0,646.8086194302598,0.0,21.86194302410622,0.0,1.337798105518817e+28,0.0,0.0,1.0,0.11111111111111112,0.0,5.61195170548686e+29,0.0,2744756501873.779,0.0,0.0,1.0,136379471.48575312,0.0,0.0007304601899196496,0.0,2.3461245053232062e+19,0.0
Justin Forsett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250329308.649,2157.51948052,0.012987012987,7539165.64935,0.961038961039,196246317061.0,"3610     RB
3723     RB
3813     RB
3874     RB
3950     RB
4040     RB
4125     RB
4212     RB
4295     RB
4351     RB
4504     RB
4596     RB
4683     RB
4801     RB
4905     RB
4947     RB
5080     RB
5192     RB
5351     RB
5449     RB
5515     RB
5586     RB
5694     RB
5995     RB
6576     RB
6871     RB
6912     RB
6998     RB
7182     RB
7233     RB
         ..
9524     RB
9622     RB
9763     RB
9850     RB
9944     RB
10040    RB
10060    RB
10160    RB
10296    RB
10343    RB
10481    RB
10568    RB
10640    RB
10698    RB
10855    RB
10909    RB
11032    RB
11084    RB
11199    RB
11324    RB
11400    RB
11472    RB
11573    RB
11596    RB
11746    RB
11839    RB
11913    RB
12006    RB
12090    RB
12189    RB
Name: Position, Length: 77, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11111111111111112,0.0,5.611947954905547e+29,0.0,2737612299389.473,0.0,0.00016866250632484396,0.0,56839018688348.83,0.0,0.9235958846348458,0.0,3.8512616960174745e+22,0.0
Philly Brown,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,6465483370.6,900.48,0.0,5.44,0.0,5920613.4,"15830    WR
15909    WR
16032    WR
16151    WR
16301    WR
16742    WR
16946    WR
17091    WR
17218    WR
17337    WR
17403    WR
21167    WR
21214    WR
21391    WR
21509    WR
21678    WR
21770    WR
21836    WR
21931    WR
22102    WR
22433    WR
22481    WR
22583    WR
22738    WR
22832    WR
Name: Position, dtype: object",0.0,1.0,0.0015999999999999992,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.008711111111111119,0.0,5.611854836204343e+29,0.0,2741773607076.57,-5.0576796037792975e+31,0.0,1.0,29.593600000000013,0.0,0.0,1.0,35053663032259.57,0.0
