50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
1,3,3,Nick Folk,Oak,15.0,K,14,4,4,2013
1,4,4,Phil Dawson,Sea,15.0,K,14,1,1,2013
0,3,3,Nick Novak,NYG,13.0,K,14,4,4,2013
0,3,3,Robbie Gould,Dal,13.0,K,14,4,4,2013
1,2,2,Rian Lindell,Buf,11.0,K,14,3,3,2013
0,3,2,Caleb Sturgis,@Pit,10.0,K,14,4,4,2013
0,3,3,Mason Crosby,Atl,10.0,K,14,1,1,2013
0,2,1,Ryan Succop,@Was,9.0,K,14,6,6,2013
0,2,2,Josh Scobee,Hou,9.0,K,14,3,3,2013
0,3,2,Sebastian Janikowski,@NYJ,9.0,K,14,3,3,2013
1,2,2,Stephen Gostkowski,Cle,9.0,K,14,1,1,2013
0,2,2,Blair Walsh,@Bal,8.0,K,14,2,2,2013
0,3,2,Billy Cundiff,@NE,8.0,K,14,2,2,2013
0,2,2,Randy Bullock,@Jax,8.0,K,14,2,2,2013
0,1,1,Garrett Hartley,Car,7.0,K,14,4,4,2013
0,3,2,Graham Gano,@NO,7.0,K,14,1,1,2013
0,0,0,Mike Nugent,Ind,6.0,K,14,6,6,2013
1,1,1,Kai Forbath,KC,6.0,K,14,1,1,2013
0,2,2,Dan Carpenter,@TB,6.0,K,14,0,0,2013
0,1,1,Stephen Hauschka,@SF,5.0,K,14,2,2,2013
0,1,1,Greg Zuerlein,@Ari,4.0,K,14,1,1,2013
0,1,0,Adam Vinatieri,@Cin,4.0,K,14,4,4,2013
0,0,0,Shaun Suisham,Mia,4.0,K,14,4,4,2013
0,2,0,Jay Feely,Stl,4.0,K,14,4,4,2013
0,0,0,Rob Bironas,@Den,4.0,K,14,4,4,2013
0,0,0,Dan Bailey,@Chi,4.0,K,14,4,4,2013
0,0,0,Justin Tucker,Min,3.0,K,14,3,3,2013
0,1,0,Matt Bryant,@GB,3.0,K,14,3,3,2013
0,0,0,Josh Brown,@SD,2.0,K,14,2,2,2013
0,0,0,David Akers,@Phi,0.0,K,14,1,0,2013
2,6,6,Justin Tucker,@Det,22.0,K,15,0,0,2013
2,5,5,Dan Bailey,GB,22.0,K,15,3,3,2013
0,4,4,Phil Dawson,@TB,15.0,K,15,3,3,2013
0,3,3,Jay Feely,@Ten,13.0,K,15,4,4,2013
0,3,2,Blair Walsh,Phi,12.0,K,15,6,6,2013
0,3,3,Shaun Suisham,Cin,12.0,K,15,3,3,2013
1,3,3,Alex Henery,@Min,12.0,K,15,1,1,2013
0,3,3,Graham Gano,NYJ,12.0,K,15,3,3,2013
0,3,3,Adam Vinatieri,Hou,11.0,K,15,2,2,2013
0,3,3,Stephen Hauschka,@NYG,11.0,K,15,2,2,2013
1,2,2,Matt Bryant,Was,11.0,K,15,3,3,2013
1,2,2,Josh Scobee,Buf,10.0,K,15,2,2,2013
1,2,2,Nick Folk,@Car,10.0,K,15,2,2,2013
0,3,2,Rob Bironas,Ari,10.0,K,15,4,4,2013
0,2,2,Greg Zuerlein,NO,9.0,K,15,3,3,2013
0,2,2,Nick Novak,@Den,9.0,K,15,3,3,2013
1,1,1,Mason Crosby,@Dal,9.0,K,15,4,4,2013
0,3,2,Dan Carpenter,@Jax,9.0,K,15,3,3,2013
0,0,0,Ryan Succop,@Oak,8.0,K,15,8,8,2013
0,2,2,Matt Prater,SD,8.0,K,15,2,2,2013
0,1,1,Robbie Gould,@Cle,8.0,K,15,5,5,2013
0,3,2,Stephen Gostkowski,@Mia,8.0,K,15,2,2,2013
0,2,2,Kai Forbath,@Atl,8.0,K,15,2,2,2013
0,1,1,Sebastian Janikowski,KC,7.0,K,15,4,4,2013
0,1,1,Billy Cundiff,Chi,7.0,K,15,4,4,2013
0,1,1,Caleb Sturgis,NE,6.0,K,15,3,3,2013
0,3,1,Garrett Hartley,@Stl,4.0,K,15,1,1,2013
0,1,1,David Akers,Bal,4.0,K,15,1,1,2013
0,1,1,Randy Bullock,@Ind,3.0,K,15,0,0,2013
0,0,0,Mike Nugent,@Pit,2.0,K,15,2,2,2013
0,0,0,Rian Lindell,SF,2.0,K,15,2,2,2013
0,0,0,Kevin Huber,@Pit,0.0,K,15,0,0,2013
0,0,0,Brandon Fields,NE,-1.0,K,15,0,0,2013
0,4,4,Nick Novak,Oak,14.0,K,16,2,2,2013
1,3,3,Greg Zuerlein,TB,13.0,K,16,2,2,2013
0,3,3,Matt Prater,@Hou,13.0,K,16,4,4,2013
0,4,4,Dan Carpenter,Mia,13.0,K,16,1,1,2013
1,3,3,Josh Brown,@Det,13.0,K,16,2,2,2013
0,4,3,Adam Vinatieri,@KC,11.0,K,16,2,2,2013
0,2,2,Stephen Gostkowski,@Bal,11.0,K,16,5,5,2013
0,3,3,Kai Forbath,Dal,11.0,K,16,2,2,2013
0,1,1,Alex Henery,Chi,10.0,K,16,7,7,2013
0,2,2,Phil Dawson,Atl,10.0,K,16,4,4,2013
1,2,2,Rob Bironas,@Jax,10.0,K,16,2,2,2013
0,3,3,Jay Feely,@Sea,9.0,K,16,0,0,2013
0,1,1,Shaun Suisham,@GB,8.0,K,16,5,5,2013
0,2,2,Rian Lindell,@Stl,7.0,K,16,1,1,2013
0,2,2,Sebastian Janikowski,@SD,7.0,K,16,1,1,2013
0,2,2,Shayne Graham,@Car,7.0,K,16,1,1,2013
0,2,2,Billy Cundiff,@NYJ,7.0,K,16,1,1,2013
0,1,1,Mason Crosby,Pit,7.0,K,16,4,4,2013
0,2,2,Randy Bullock,Den,7.0,K,16,1,1,2013
0,0,0,Mike Nugent,Min,6.0,K,16,6,6,2013
0,2,1,Nick Folk,Cle,6.0,K,16,3,3,2013
0,1,1,Matt Bryant,@SF,6.0,K,16,3,3,2013
0,1,1,Dan Bailey,@Was,6.0,K,16,3,3,2013
1,1,1,Robbie Gould,@Phi,5.0,K,16,0,0,2013
0,1,1,Graham Gano,NO,5.0,K,16,2,2,2013
0,1,1,Josh Scobee,Ten,4.0,K,16,2,1,2013
0,2,1,Stephen Hauschka,Ari,4.0,K,16,1,1,2013
0,1,1,David Akers,NYG,4.0,K,16,1,1,2013
0,0,0,Blair Walsh,@Cin,2.0,K,16,2,2,2013
0,1,0,Justin Tucker,NE,1.0,K,16,1,1,2013
0,1,0,Ryan Succop,Ind,1.0,K,16,1,1,2013
0,0,0,Mat McBriar,@GB,1.0,K,16,0,0,2013
0,4,4,Stephen Gostkowski,Buf,14.0,K,17,2,2,2013
1,4,3,Phil Dawson,@Ari,13.0,K,17,2,2,2013
0,3,3,Adam Vinatieri,Jax,12.0,K,17,3,3,2013
1,2,2,Matt Prater,@Oak,12.0,K,17,4,4,2013
1,3,3,Rob Bironas,Hou,12.0,K,17,1,1,2013
0,2,2,Mike Nugent,Bal,10.0,K,17,4,4,2013
1,2,2,Dan Carpenter,@NE,10.0,K,17,2,2,2013
0,3,3,Dan Bailey,Phi,10.0,K,17,1,1,2013
0,3,3,Justin Tucker,@Cin,9.0,K,17,0,0,2013
0,2,2,Nick Novak,KC,9.0,K,17,3,3,2013
0,2,2,Stephen Hauschka,Stl,9.0,K,17,3,3,2013
0,2,2,Mason Crosby,@Chi,9.0,K,17,3,3,2013
1,2,2,David Akers,@Min,9.0,K,17,1,1,2013
0,2,2,Shaun Suisham,Cle,8.0,K,17,2,2,2013
0,3,2,Nick Folk,@Mia,8.0,K,17,2,2,2013
0,4,2,Jay Feely,SF,8.0,K,17,2,2,2013
0,2,2,Matt Bryant,Car,8.0,K,17,2,2,2013
0,3,2,Josh Brown,Was,8.0,K,17,2,2,2013
1,1,1,Rian Lindell,@NO,7.0,K,17,2,2,2013
0,2,1,Ryan Succop,@SD,6.0,K,17,3,3,2013
0,1,1,Alex Henery,@Dal,6.0,K,17,3,3,2013
0,0,0,Shayne Graham,TB,6.0,K,17,6,6,2013
0,2,2,Kai Forbath,@NYG,6.0,K,17,0,0,2013
0,1,1,Josh Scobee,@Ind,4.0,K,17,1,1,2013
0,0,0,Robbie Gould,GB,4.0,K,17,4,4,2013
0,1,1,Randy Bullock,@Ten,4.0,K,17,1,1,2013
0,1,1,Greg Zuerlein,@Sea,3.0,K,17,0,0,2013
0,0,0,Graham Gano,@Atl,3.0,K,17,3,3,2013
0,0,0,Blair Walsh,Det,2.0,K,17,2,2,2013
0,1,0,Sebastian Janikowski,Den,2.0,K,17,2,2,2013
0,0,0,Caleb Sturgis,NYJ,1.0,K,17,1,1,2013
0,0,0,Billy Cundiff,@Pit,1.0,K,17,1,1,2013
0,0,0,Michael Koenen,@NO,0.0,K,17,0,0,2013
1,3,3,John Kasay,@NYG,12.0,K,1,1,1,2010
1,5,3,Jeff Reed,Atl,11.0,K,1,0,0,2010
1,2,2,Mason Crosby,@Phi,11.0,K,1,3,3,2010
0,2,2,Neil Rackers,Ind,10.0,K,1,4,4,2010
0,3,3,Nick Folk,Bal,9.0,K,1,0,0,2010
0,4,3,Matt Bryant,@Pit,9.0,K,1,0,0,2010
1,1,1,Mike Nugent,@NE,8.0,K,1,3,3,2010
0,3,1,Stephen Gostkowski,Cin,8.0,K,1,5,5,2010
0,1,1,Rob Bironas,Oak,8.0,K,1,5,5,2010
0,2,2,David Akers,GB,8.0,K,1,2,2,2010
0,1,1,Lawrence Tynes,Car,7.0,K,1,4,4,2010
1,1,1,Matt Prater,@Jax,7.0,K,1,2,2,2010
0,1,1,Olindo Mare,SF,7.0,K,1,4,4,2010
0,3,2,Sebastian Janikowski,@Ten,7.0,K,1,1,1,2010
0,2,2,Robbie Gould,Det,7.0,K,1,1,1,2010
0,2,2,Graham Gano,Dal,7.0,K,1,1,1,2010
0,3,2,Dan Carpenter,@Buf,7.0,K,1,1,1,2010
0,3,2,Josh Brown,Ari,7.0,K,1,1,1,2010
0,1,1,Adam Vinatieri,@Hou,6.0,K,1,3,3,2010
0,1,1,Josh Scobee,Den,6.0,K,1,3,3,2010
0,2,2,Joe Nedney,@Sea,6.0,K,1,0,0,2010
1,2,1,Rian Lindell,Mia,6.0,K,1,1,1,2010
0,1,1,Jay Feely,@Stl,5.0,K,1,2,2,2010
0,1,1,Connor Barth,Cle,5.0,K,1,2,2,2010
0,1,1,Billy Cundiff,@NYJ,4.0,K,1,1,1,2010
0,0,0,Ryan Succop,SD,3.0,K,1,3,3,2010
0,1,1,Ryan Longwell,@NO,3.0,K,1,1,0,2010
0,0,0,Nate Kaeding,@KC,2.0,K,1,2,2,2010
0,2,0,Garrett Hartley,Min,2.0,K,1,2,2,2010
0,0,0,Jason Hanson,@Chi,2.0,K,1,2,2,2010
0,1,0,Phil Dawson,@TB,2.0,K,1,2,2,2010
0,1,0,David Buehler,@Was,1.0,K,1,1,1,2010
0,0,0,Brian Moorman,Mia,0.0,K,1,0,0,2010
0,0,0,Josh Bidwell,Dal,0.0,K,1,0,0,2010
0,0,0,Jason Baker,@NYG,0.0,K,1,0,0,2010
0,5,5,Mike Nugent,Bal,15.0,K,2,0,0,2010
0,4,4,Jeff Reed,@Ten,13.0,K,2,1,1,2010
0,4,3,Neil Rackers,@Was,12.0,K,2,3,3,2010
0,3,3,Garrett Hartley,@SF,11.0,K,2,2,2,2010
0,2,2,Matt Bryant,Ari,11.0,K,2,5,5,2010
0,3,3,Ryan Succop,@Cle,10.0,K,2,1,1,2010
0,4,3,Sebastian Janikowski,Stl,10.0,K,2,1,1,2010
0,2,2,Mason Crosby,Buf,10.0,K,2,4,4,2010
0,2,2,Robbie Gould,@Dal,9.0,K,2,3,3,2010
0,4,2,Graham Gano,Hou,9.0,K,2,3,3,2010
0,1,1,Adam Vinatieri,NYG,8.0,K,2,5,5,2010
0,1,1,Nate Kaeding,Jax,8.0,K,2,5,5,2010
0,2,2,Nick Folk,NE,8.0,K,2,2,2,2010
0,3,2,David Buehler,Chi,8.0,K,2,2,2,2010
0,2,2,Connor Barth,@Car,8.0,K,2,2,2,2010
0,2,2,Josh Scobee,@SD,7.0,K,2,1,1,2010
0,1,1,Matt Prater,Sea,7.0,K,2,4,4,2010
0,1,1,Jason Hanson,Phi,6.0,K,2,3,3,2010
0,0,0,David Akers,@Det,5.0,K,2,5,5,2010
0,1,1,Ryan Longwell,Mia,4.0,K,2,1,1,2010
0,1,1,Billy Cundiff,@Cin,4.0,K,2,1,1,2010
0,1,1,Rob Bironas,Pit,3.0,K,2,0,0,2010
0,0,0,Lawrence Tynes,@Ind,2.0,K,2,2,2,2010
0,0,0,Joe Nedney,NO,2.0,K,2,2,2,2010
0,0,0,Olindo Mare,@Den,2.0,K,2,2,2,2010
0,1,0,Stephen Gostkowski,@NYJ,2.0,K,2,2,2,2010
0,1,0,Phil Dawson,KC,2.0,K,2,2,2,2010
0,0,0,Dan Carpenter,@Min,2.0,K,2,2,2,2010
0,1,0,Josh Brown,@Oak,2.0,K,2,2,2,2010
0,0,0,Rian Lindell,@GB,1.0,K,2,1,1,2010
0,0,0,John Kasay,TB,1.0,K,2,1,1,2010
0,1,0,Jay Feely,@Atl,1.0,K,2,1,1,2010
0,0,0,Matt Turk,@Was,0.0,K,2,0,0,2010
1,6,3,Sebastian Janikowski,@Ari,13.0,K,3,2,2,2010
1,3,3,Dan Carpenter,NYJ,13.0,K,3,2,2,2010
0,4,3,Rian Lindell,@NE,12.0,K,3,3,3,2010
0,4,3,Josh Brown,Was,12.0,K,3,3,3,2010
1,2,2,Mike Nugent,@Car,10.0,K,3,2,2,2010
0,3,3,Graham Gano,@Stl,10.0,K,3,1,1,2010
0,2,2,Adam Vinatieri,@Den,9.0,K,3,3,3,2010
0,2,2,Olindo Mare,SD,9.0,K,3,3,3,2010
0,2,2,David Buehler,@Hou,9.0,K,3,3,3,2010
0,2,2,Matt Bryant,@NO,9.0,K,3,3,3,2010
0,2,2,Rob Bironas,@NYG,9.0,K,3,3,3,2010
0,1,1,Jeff Reed,@TB,8.0,K,3,5,5,2010
0,3,2,Robbie Gould,GB,8.0,K,3,2,2,2010
0,1,1,Stephen Gostkowski,Buf,8.0,K,3,5,5,2010
0,2,1,Ryan Succop,SF,7.0,K,3,4,4,2010
0,2,2,Neil Rackers,Dal,7.0,K,3,1,1,2010
0,2,2,Matt Prater,Ind,7.0,K,3,1,1,2010
0,2,1,Nick Folk,@Mia,7.0,K,3,4,4,2010
0,2,2,Connor Barth,Pit,7.0,K,3,1,1,2010
1,3,1,Lawrence Tynes,Ten,6.0,K,3,1,1,2010
1,1,1,Joe Nedney,@KC,6.0,K,3,1,1,2010
0,1,1,Ryan Longwell,Det,6.0,K,3,3,3,2010
0,2,1,Garrett Hartley,Atl,6.0,K,3,3,3,2010
0,1,1,Jay Feely,Oak,6.0,K,3,3,3,2010
0,2,1,Billy Cundiff,Cle,6.0,K,3,3,3,2010
1,1,1,Josh Scobee,Phi,5.0,K,3,0,0,2010
0,1,1,Phil Dawson,@Bal,5.0,K,3,2,2,2010
0,2,1,Mason Crosby,@Chi,5.0,K,3,2,2,2010
0,1,1,Nate Kaeding,@Sea,4.0,K,3,1,1,2010
0,2,1,Jason Hanson,@Min,4.0,K,3,1,1,2010
0,0,0,David Akers,@Jax,4.0,K,3,4,4,2010
0,0,0,John Kasay,Cin,1.0,K,3,1,1,2010
1,5,4,Jason Hanson,@GB,16.0,K,4,2,2,2010
0,4,4,Matt Prater,@Ten,14.0,K,4,2,2,2010
0,3,2,Nate Kaeding,Ari,11.0,K,4,5,5,2010
0,2,2,Stephen Gostkowski,@Mia,11.0,K,4,5,5,2010
0,3,3,Phil Dawson,Cin,11.0,K,4,2,2,2010
0,3,3,John Carney,Car,10.0,K,4,1,1,2010
0,3,3,Matt Bryant,SF,10.0,K,4,1,1,2010
1,3,2,Rob Bironas,Den,10.0,K,4,2,2,2010
1,1,1,Josh Scobee,Ind,9.0,K,4,4,4,2010
0,3,2,Mike Nugent,@Cle,8.0,K,4,2,2,2010
0,2,1,Nick Folk,@Buf,8.0,K,4,5,5,2010
0,2,2,Josh Brown,Sea,8.0,K,4,2,2,2010
0,2,1,Neil Rackers,@Oak,7.0,K,4,4,4,2010
0,1,1,Sebastian Janikowski,Hou,6.0,K,4,3,3,2010
1,1,1,Jay Feely,@SD,6.0,K,4,1,1,2010
0,2,2,David Akers,Was,6.0,K,4,0,0,2010
0,2,1,Lawrence Tynes,Chi,5.0,K,4,2,2,2010
0,1,1,Graham Gano,@Phi,5.0,K,4,2,2,2010
0,2,1,Billy Cundiff,@Pit,5.0,K,4,2,2,2010
0,0,0,Adam Vinatieri,@Jax,4.0,K,4,4,4,2010
0,0,0,Mason Crosby,Det,4.0,K,4,4,4,2010
0,1,1,Olindo Mare,@Stl,3.0,K,4,0,0,2010
0,1,1,Robbie Gould,@NYG,3.0,K,4,0,0,2010
0,2,0,Jeff Reed,Bal,2.0,K,4,2,2,2010
0,0,0,Joe Nedney,@Atl,2.0,K,4,2,2,2010
0,0,0,Rian Lindell,NYJ,2.0,K,4,2,2,2010
0,0,0,John Kasay,@NO,2.0,K,4,2,2,2010
0,1,0,Dan Carpenter,NE,2.0,K,4,2,2,2010
0,0,0,Jon Ryan,@Stl,0.0,K,4,0,0,2010
1,5,5,Nick Folk,Min,19.0,K,5,2,2,2010
0,5,5,Josh Scobee,@Buf,18.0,K,5,3,3,2010
0,3,3,Jason Hanson,Stl,14.0,K,5,5,5,2010
0,4,4,Adam Vinatieri,KC,13.0,K,5,1,1,2010
1,3,3,Robbie Gould,@Car,13.0,K,5,2,2,2010
0,3,3,Jay Feely,NO,12.0,K,5,3,3,2010
1,2,2,Rob Bironas,@Dal,12.0,K,5,4,4,2010
1,2,2,Sebastian Janikowski,SD,11.0,K,5,3,3,2010
1,3,2,David Buehler,Ten,11.0,K,5,3,3,2010
0,2,2,Lawrence Tynes,@Hou,10.0,K,5,4,4,2010
0,4,3,Graham Gano,GB,10.0,K,5,1,1,2010
0,4,3,Ryan Succop,@Ind,9.0,K,5,0,0,2010
0,2,2,Nate Kaeding,@Oak,9.0,K,5,3,3,2010
1,4,2,Mason Crosby,@Was,9.0,K,5,1,1,2010
0,3,2,David Akers,@SF,9.0,K,5,3,3,2010
1,2,1,Joe Nedney,Phi,8.0,K,5,3,3,2010
0,2,2,Rian Lindell,Jax,8.0,K,5,2,2,2010
1,3,2,John Kasay,Chi,8.0,K,5,0,0,2010
0,3,2,John Carney,@Ari,8.0,K,5,2,2,2010
0,3,2,Matt Bryant,@Cle,8.0,K,5,2,2,2010
0,2,2,Mike Nugent,TB,7.0,K,5,1,1,2010
0,1,1,Billy Cundiff,Den,7.0,K,5,4,4,2010
0,2,2,Josh Brown,@Det,6.0,K,5,0,0,2010
0,1,1,Connor Barth,@Cin,6.0,K,5,3,3,2010
0,1,1,Matt Prater,@Bal,5.0,K,5,2,2,2010
0,1,1,Neil Rackers,NYG,4.0,K,5,1,1,2010
0,1,1,Phil Dawson,Atl,4.0,K,5,1,1,2010
0,0,0,Ryan Longwell,@NYJ,2.0,K,5,2,2,2010
0,0,0,Brian Moorman,Jax,0.0,K,5,0,0,2010
1,3,3,Dan Carpenter,@GB,13.0,K,6,2,2,2010
2,2,2,Jason Hanson,@NYG,12.0,K,6,2,2,2010
0,3,3,Rob Bironas,@Jax,12.0,K,6,3,3,2010
0,3,3,Stephen Gostkowski,Bal,11.0,K,6,2,2,2010
1,3,2,Matt Prater,NYJ,10.0,K,6,2,2,2010
0,4,2,Adam Vinatieri,@Was,9.0,K,6,3,3,2010
0,3,3,Sebastian Janikowski,@SF,9.0,K,6,0,0,2010
0,3,2,Robbie Gould,Sea,8.0,K,6,2,2,2010
1,1,1,Nick Folk,@Den,8.0,K,6,3,3,2010
0,2,2,Billy Cundiff,@NE,8.0,K,6,2,2,2010
0,2,2,Mason Crosby,Mia,8.0,K,6,2,2,2010
0,2,2,Josh Brown,SD,8.0,K,6,2,2,2010
0,1,1,Ryan Succop,@Hou,7.0,K,6,4,4,2010
0,2,1,Garrett Hartley,@TB,7.0,K,6,4,4,2010
0,4,1,David Akers,Atl,7.0,K,6,4,4,2010
0,1,1,Ryan Longwell,Dal,6.0,K,6,3,3,2010
0,2,1,Graham Gano,Ind,6.0,K,6,3,3,2010
0,0,0,Neil Rackers,KC,5.0,K,6,5,5,2010
0,1,1,Joe Nedney,Oak,5.0,K,6,2,2,2010
0,2,1,Nate Kaeding,@Stl,5.0,K,6,2,2,2010
0,2,1,Matt Bryant,@Phi,5.0,K,6,2,2,2010
0,0,0,Jeff Reed,Cle,4.0,K,6,4,4,2010
0,0,0,Shayne Graham,Det,4.0,K,6,4,4,2010
0,1,1,Phil Dawson,@Pit,4.0,K,6,1,1,2010
0,1,1,Josh Scobee,Ten,3.0,K,6,0,0,2010
0,0,0,Olindo Mare,@Chi,3.0,K,6,3,3,2010
0,0,0,David Buehler,@Min,3.0,K,6,3,3,2010
0,0,0,Britton Colquitt,NYJ,0.0,K,6,0,0,2010
0,2,0,Connor Barth,NO,0.0,K,6,0,0,2010
0,0,0,Matt Dodge,Det,-1.0,K,6,0,0,2010
1,5,5,Olindo Mare,Ari,18.0,K,7,1,1,2010
0,5,5,Dan Carpenter,Pit,16.0,K,7,1,1,2010
1,4,4,Connor Barth,Stl,14.0,K,7,0,0,2010
1,2,2,Lawrence Tynes,@Dal,13.0,K,7,5,5,2010
1,3,3,John Kasay,SF,13.0,K,7,2,2,2010
0,3,3,Billy Cundiff,Buf,13.0,K,7,4,4,2010
0,3,3,Rob Bironas,Phi,13.0,K,7,4,4,2010
0,4,4,David Akers,@Ten,13.0,K,7,1,1,2010
1,2,2,Rian Lindell,@Bal,12.0,K,7,4,4,2010
0,3,3,Phil Dawson,@NO,12.0,K,7,3,3,2010
0,3,3,Jeff Reed,@Mia,11.0,K,7,2,2,2010
0,1,1,Sebastian Janikowski,@Den,11.0,K,7,8,8,2010
0,3,3,Stephen Gostkowski,@SD,11.0,K,7,2,2,2010
0,2,2,David Buehler,NYG,9.0,K,7,3,3,2010
0,2,2,Josh Scobee,@KC,8.0,K,7,2,2,2010
0,3,2,Mike Nugent,@Atl,8.0,K,7,2,2,2010
0,2,2,Joe Nedney,@Car,8.0,K,7,2,2,2010
0,3,2,Kris Brown,NE,8.0,K,7,2,2,2010
0,1,1,Matt Bryant,Cin,7.0,K,7,4,4,2010
0,0,0,Ryan Succop,Jax,6.0,K,7,6,6,2010
0,1,1,Ryan Longwell,@GB,6.0,K,7,3,3,2010
0,0,0,Reggie Hodges,@NO,6.0,K,7,0,0,2010
0,1,1,Garrett Hartley,Cle,5.0,K,7,2,2,2010
0,2,1,Graham Gano,@Chi,5.0,K,7,2,2,2010
0,1,1,Josh Brown,@TB,5.0,K,7,2,2,2010
0,1,1,Jay Feely,@Sea,4.0,K,7,1,1,2010
0,0,0,Mason Crosby,Min,4.0,K,7,4,4,2010
0,0,0,Matt Prater,Oak,2.0,K,7,2,2,2010
0,0,0,Robbie Gould,Was,2.0,K,7,2,2,2010
1,5,5,Dan Carpenter,@Cin,18.0,K,8,1,1,2010
0,5,4,Sebastian Janikowski,Sea,15.0,K,8,3,3,2010
0,3,3,Adam Vinatieri,Hou,12.0,K,8,3,3,2010
0,4,3,Mason Crosby,@NYJ,9.0,K,8,0,0,2010
0,2,2,Kris Brown,Ten,9.0,K,8,3,3,2010
0,2,2,Garrett Hartley,Pit,8.0,K,8,2,2,2010
0,3,2,Josh Brown,Car,8.0,K,8,2,2,2010
0,2,1,Connor Barth,@Ari,8.0,K,8,5,5,2010
0,3,2,Ryan Succop,Buf,7.0,K,8,1,1,2010
1,1,1,Neil Rackers,@Ind,7.0,K,8,2,2,2010
0,2,2,Graham Gano,@Det,7.0,K,8,1,1,2010
0,2,1,Joe Nedney,Den,6.0,K,8,3,3,2010
0,0,0,Josh Scobee,@Dal,5.0,K,8,5,5,2010
0,1,1,Jason Hanson,Was,5.0,K,8,2,2,2010
0,0,0,Jay Feely,TB,5.0,K,8,5,5,2010
0,1,1,David Buehler,Jax,5.0,K,8,2,2,2010
0,1,1,Rob Bironas,@SD,5.0,K,8,2,2,2010
0,2,1,Jeff Reed,@NO,4.0,K,8,1,1,2010
0,1,1,Matt Prater,@SF,4.0,K,8,2,1,2010
0,1,1,Ryan Longwell,@NE,4.0,K,8,1,1,2010
0,2,1,Rian Lindell,@KC,4.0,K,8,1,1,2010
0,1,1,John Kasay,@Stl,4.0,K,8,1,1,2010
0,0,0,Stephen Gostkowski,Min,4.0,K,8,4,4,2010
0,3,1,Olindo Mare,@Oak,3.0,K,8,0,0,2010
0,0,0,Mike Nugent,Mia,2.0,K,8,2,2,2010
0,0,0,Steve Weatherford,GB,1.0,K,8,0,0,2010
0,1,0,Nick Folk,GB,0.0,K,8,0,0,2010
0,5,4,Billy Cundiff,Mia,14.0,K,9,2,2,2010
0,4,4,David Akers,Ind,14.0,K,9,2,2,2010
0,2,2,Lawrence Tynes,@Sea,11.0,K,9,5,5,2010
1,3,2,Jeff Reed,@Cin,11.0,K,9,3,3,2010
0,3,3,Neil Rackers,SD,11.0,K,9,2,2,2010
0,4,3,Sebastian Janikowski,KC,11.0,K,9,2,2,2010
0,3,3,Nick Folk,@Det,11.0,K,9,2,2,2010
0,2,2,Garrett Hartley,@Car,10.0,K,9,4,4,2010
0,2,2,Phil Dawson,NE,10.0,K,9,4,4,2010
0,2,2,Ryan Longwell,Ari,9.0,K,9,3,3,2010
0,2,1,Mason Crosby,Dal,9.0,K,9,6,6,2010
0,2,2,Matt Bryant,TB,9.0,K,9,3,3,2010
0,2,2,Ryan Succop,@Oak,8.0,K,9,2,2,2010
0,1,1,Adam Vinatieri,@Phi,6.0,K,9,3,3,2010
0,1,1,Jay Feely,@Min,6.0,K,9,3,3,2010
0,2,1,Dan Carpenter,@Bal,4.0,K,9,1,1,2010
0,2,0,Mike Nugent,Pit,3.0,K,9,3,3,2010
0,2,1,John Kasay,NO,3.0,K,9,0,0,2010
0,0,0,Kris Brown,@Hou,3.0,K,9,3,3,2010
0,0,0,Connor Barth,@Atl,3.0,K,9,3,3,2010
0,0,0,Jason Hanson,NYJ,2.0,K,9,2,2,2010
0,1,0,Robbie Gould,@Buf,2.0,K,9,2,2,2010
0,0,0,Olindo Mare,NYG,1.0,K,9,1,1,2010
0,0,0,Rian Lindell,Chi,1.0,K,9,2,1,2010
0,0,0,Stephen Gostkowski,@Cle,1.0,K,9,1,1,2010
0,0,0,David Buehler,@GB,1.0,K,9,1,1,2010
0,0,0,Sam Koch,Mia,0.0,K,9,0,0,2010
0,6,5,Olindo Mare,@Ari,18.0,K,10,3,3,2010
0,3,3,Adam Vinatieri,Cin,11.0,K,10,2,2,2010
0,3,3,Joe Nedney,Stl,11.0,K,10,2,2,2010
0,3,3,Dan Carpenter,Ten,11.0,K,10,2,2,2010
0,1,1,David Akers,@Was,11.0,K,10,8,8,2010
0,3,3,John Kasay,@TB,10.0,K,10,1,1,2010
1,2,2,Matt Bryant,Bal,10.0,K,10,2,2,2010
0,2,2,Shayne Graham,@Pit,9.0,K,10,4,3,2010
0,3,2,Robbie Gould,Min,9.0,K,10,3,3,2010
0,3,2,David Buehler,@NYG,9.0,K,10,4,3,2010
0,2,2,Lawrence Tynes,Dal,8.0,K,10,2,2,2010
0,5,2,Nick Folk,@Cle,8.0,K,10,2,2,2010
0,2,2,Phil Dawson,NYJ,8.0,K,10,2,2,2010
0,2,2,Josh Brown,@SF,8.0,K,10,2,2,2010
0,3,1,Josh Scobee,Hou,7.0,K,10,4,4,2010
0,1,0,Matt Prater,KC,7.0,K,10,7,7,2010
0,3,2,Ryan Longwell,@Chi,7.0,K,10,1,1,2010
0,1,1,Connor Barth,Car,7.0,K,10,4,4,2010
0,3,2,Dave Rayner,@Buf,6.0,K,10,0,0,2010
0,1,1,Neil Rackers,@Jax,6.0,K,10,3,3,2010
0,2,1,Ryan Succop,@Den,5.0,K,10,2,2,2010
