,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
1119,1119,0,0,Golden Tate,Bears,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,11,2017
1120,1120,0,0,Travis Rudolph,Giants,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,0,0,0,11,2017
1121,1121,0,0,Jeremy Maclin,Packers,0,0,0,0,0,0,3.0,WR,0,0,34,4,0,0,0,0,11,2017
1122,1122,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,3.0,WR,0,0,37,4,0,0,0,0,11,2017
1123,1123,0,0,Brandon LaFell,Broncos,0,0,0,0,0,0,3.0,WR,0,0,37,3,0,0,0,0,11,2017
1124,1124,0,0,Chris Godwin,Dolphins,0,0,0,0,0,0,3.0,WR,0,0,38,2,0,0,0,0,11,2017
1125,1125,0,0,Stefon Diggs,Vikings,0,0,0,0,0,0,3.0,WR,0,0,32,4,0,0,0,0,11,2017
1126,1126,0,0,Eric Decker,Steelers,0,1,0,0,0,0,3.0,WR,0,0,37,3,0,0,0,0,11,2017
1127,1127,0,0,Randall Cobb,Packers,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,1,0,0,11,2017
1128,1128,0,0,Martavis Bryant,Steelers,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,11,2017
1129,1129,0,0,Kendall Wright,Bears,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,0,0,0,11,2017
1130,1130,0,0,Jarius Wright,Vikings,0,0,0,0,0,0,2.0,WR,0,0,23,1,0,0,0,0,11,2017
1131,1131,0,1,Seth Roberts,Raiders,0,0,0,0,0,0,2.0,WR,0,0,36,5,0,0,0,0,11,2017
1132,1132,0,0,DeVante Parker,Dolphins,0,0,0,0,0,0,2.0,WR,0,0,26,4,0,0,0,0,11,2017
1133,1133,0,0,Jordy Nelson,Packers,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,11,2017
1134,1134,0,0,Cody Latimer,Broncos,0,0,0,0,0,0,2.0,WR,0,0,21,1,0,0,0,0,11,2017
1135,1135,0,0,Justin Hardy,Steelers,0,0,0,0,0,0,2.0,WR,0,0,27,3,0,0,0,0,11,2017
1136,1136,0,0,Corey Davis,Steelers,0,0,0,0,0,0,2.0,WR,0,0,27,3,0,0,0,0,11,2017
1137,1137,0,0,Keelan Cole,Browns,0,0,0,0,0,0,2.0,WR,0,0,24,3,0,0,0,0,11,2017
1138,1138,0,0,Jaron Brown,Texans,0,0,0,0,0,0,2.0,WR,0,0,22,1,0,0,0,0,11,2017
1139,1139,0,0,Daniel Brown,Bears,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,11,2017
1140,1140,0,0,Travis Benjamin,Chargers,0,0,0,0,0,0,2.0,WR,0,0,21,1,0,1,0,7,11,2017
1141,1141,0,0,Kelvin Benjamin,Chargers,0,0,0,0,0,0,2.0,WR,0,0,20,1,0,0,0,0,11,2017
1142,1142,0,0,Tyrell Williams,Chargers,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,11,2017
1143,1143,0,0,Laquon Treadwell,Vikings,0,0,0,0,0,0,1.0,WR,0,0,10,2,0,0,0,0,11,2017
1144,1144,0,0,Mike Thomas,Vikings,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,11,2017
1145,1145,0,0,Jordan Taylor,Broncos,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,11,2017
1146,1146,0,0,Willie Snead,Saints,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,11,2017
1147,1147,0,0,Emmanuel Sanders,Broncos,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,11,2017
1148,1148,0,0,Khalif Raymond,Giants,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,1,0,-1,11,2017
1149,1149,0,0,Niles Paul,Saints,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,1,0,5,11,2017
1150,1150,0,0,J.J. Nelson,Texans,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,11,2017
1151,1151,0,0,Braxton Miller,Texans,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,11,2017
1152,1152,0,0,Tre McBride,Bears,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,11,2017
1153,1153,0,0,Ricardo Louis,Browns,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,11,2017
1154,1154,0,0,Adam Humphries,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,11,2017
1155,1155,0,0,Bennie Fowler,Broncos,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,11,2017
1156,1156,0,0,Michael Floyd,Vikings,0,0,0,0,0,0,1.0,WR,0,0,16,2,0,0,0,0,11,2017
1157,1157,0,0,Brice Butler,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,19,2,0,0,0,0,11,2017
1158,1158,0,0,Noah Brown,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,11,2017
1159,1159,0,0,John Brown,Texans,0,0,0,0,0,0,1.0,WR,0,0,18,3,0,0,0,0,11,2017
1160,1160,0,0,Brandon Tate,Chargers,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,11,2017
1161,1161,0,0,Demarcus Robinson,Giants,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,11,2017
1162,1162,0,0,Andre Holmes,Chargers,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,11,2017
1163,1163,0,0,Mack Hollins,Cowboys,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,11,2017
1164,1164,0,0,Taylor Gabriel,Steelers,0,0,0,0,0,0,0.0,WR,0,0,7,2,0,0,0,0,11,2017
1165,1165,0,0,Seth Devalve,Browns,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,11,2017
1166,1166,0,0,Jeff Cumberland,Chargers,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,0,0,0,11,2017
1167,1167,0,0,Brandon Coleman,Saints,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,11,2017
1168,1168,0,0,Kenny Britt,Browns,0,0,0,0,0,0,0.0,WR,0,0,5,2,0,0,0,0,11,2017
1169,1169,0,0,Tyler Boyd,Broncos,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,11,2017
1170,1170,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,0.0,WR,0,0,7,2,0,0,0,0,11,2017
1171,1171,0,0,Nelson Agholor,Cowboys,0,0,0,0,0,0,0.0,WR,0,0,-2,1,0,0,0,0,11,2017
1172,1172,0,1,Andre Roberts,Steelers,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,11,2017
1173,1173,0,1,Jakeem Grant,Dolphins,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,11,2017
1174,1174,0,0,Julio Jones,Falcons,0,0,0,0,0,0,38.0,WR,0,2,253,12,0,1,0,15,12,2017
1175,1175,0,0,Antonio Brown,Steelers,0,0,0,0,0,0,30.0,WR,1,2,169,10,0,0,0,0,12,2017
1176,1176,0,0,Robby Anderson,Jets,0,0,0,0,0,0,26.0,WR,0,2,146,6,0,0,0,0,12,2017
1177,1177,0,0,Keenan Allen,Cowboys,0,0,0,0,0,0,23.0,WR,0,1,172,11,0,0,0,0,12,2017
1178,1178,0,0,Marvin Jones,Lions,0,0,0,0,0,0,22.0,WR,0,2,109,6,0,0,0,0,12,2017
1179,1179,0,0,Jamison Crowder,Redskins,0,0,0,0,0,0,20.0,WR,0,1,141,7,0,0,0,0,12,2017
1180,1180,0,0,Jermaine Kearse,Jets,0,0,0,0,0,0,16.0,WR,0,1,105,7,0,0,0,0,12,2017
1181,1181,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,15.0,WR,0,1,83,6,0,1,0,11,12,2017
1182,1182,1,0,Nelson Agholor,Eagles,0,0,0,0,0,0,15.0,WR,0,1,32,3,0,0,0,0,12,2017
1183,1183,0,0,Sammy Watkins,Rams,0,0,0,0,0,0,14.0,WR,0,1,82,4,0,0,0,0,12,2017
1184,1184,0,0,Mohamed Sanu,Falcons,0,1,1,0,1,51,14.0,WR,0,0,64,8,0,0,0,0,12,2017
1185,1185,0,0,Davante Adams,Steelers,0,0,0,0,0,0,14.0,WR,0,1,82,5,0,0,0,0,12,2017
1186,1186,0,0,DeAndre Hopkins,Ravens,0,0,0,0,0,0,12.0,WR,0,0,125,7,0,0,0,0,12,2017
1187,1187,0,0,Tyrell Williams,Cowboys,0,0,0,0,0,0,11.0,WR,0,1,58,2,0,0,0,0,12,2017
1188,1188,0,0,Cooper Kupp,Rams,0,1,0,0,0,0,11.0,WR,0,0,116,8,0,0,0,0,12,2017
1189,1189,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,11.0,WR,0,1,52,5,0,0,0,0,12,2017
1190,1190,0,0,Randall Cobb,Steelers,0,0,0,0,0,0,11.0,WR,0,1,58,4,0,0,0,0,12,2017
1191,1191,0,0,Jaron Brown,Cardinals,0,0,0,0,0,0,11.0,WR,0,1,52,1,0,0,0,0,12,2017
1192,1192,0,0,Cody Latimer,Raiders,0,0,0,0,0,0,10.0,WR,0,1,48,3,0,0,0,0,12,2017
1193,1193,0,0,Devin Funchess,Jets,0,0,0,0,0,0,10.0,WR,0,0,108,7,0,0,0,0,12,2017
1194,1194,0,0,Martavis Bryant,Steelers,0,0,0,0,0,0,10.0,WR,0,1,40,4,0,1,0,1,12,2017
1195,1195,0,0,Albert Wilson,Chiefs,0,0,0,0,0,0,9.0,WR,0,1,36,3,0,0,0,0,12,2017
1196,1196,0,0,Josh Reynolds,Rams,0,0,0,0,0,0,9.0,WR,0,1,37,4,0,0,0,0,12,2017
1197,1197,0,0,Zay Jones,Chiefs,0,0,0,0,0,0,9.0,WR,0,1,33,3,0,0,0,0,12,2017
1198,1198,0,0,Bennie Fowler,Raiders,0,0,0,0,0,0,9.0,WR,0,1,33,3,0,0,0,0,12,2017
1199,1199,0,0,Adam Thielen,Lions,0,0,0,0,0,0,8.0,WR,0,0,89,8,0,0,0,0,12,2017
1200,1200,0,0,Josh Doctson,Redskins,0,0,0,0,0,0,8.0,WR,0,1,28,2,0,0,0,0,12,2017
1201,1201,0,0,Paul Richardson,49ers,0,0,0,0,0,0,7.0,WR,0,0,70,4,0,0,0,0,12,2017
1202,1202,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,7.0,WR,0,0,72,3,0,0,0,0,12,2017
1203,1203,0,0,Louis Murphy,49ers,0,0,0,0,0,0,7.0,WR,0,1,14,2,0,0,0,0,12,2017
1204,1204,0,0,Jarvis Landry,Patriots,0,0,0,0,0,0,7.0,WR,0,0,70,8,0,0,0,0,12,2017
1205,1205,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,7.0,WR,0,0,78,4,0,0,0,0,12,2017
1206,1206,0,0,Ted Ginn J,Rams,0,0,0,0,0,0,7.0,WR,0,0,71,7,0,0,0,0,12,2017
1207,1207,0,0,Mike Evans,Falcons,0,0,0,0,0,0,7.0,WR,0,0,78,6,0,0,0,0,12,2017
1208,1208,0,0,Tyler Boyd,Bengals,0,0,0,0,0,0,7.0,WR,0,1,17,2,0,0,0,0,12,2017
1209,1209,0,0,DeSean Jackson,Falcons,0,0,0,0,0,0,6.0,WR,0,0,60,8,0,0,0,0,12,2017
1210,1210,0,0,Dontrelle Inman,Eagles,0,0,0,0,0,0,6.0,WR,0,0,64,4,0,0,0,0,12,2017
1211,1211,0,0,A.J. Green,Bengals,0,0,0,0,0,0,6.0,WR,0,0,66,5,0,0,0,0,12,2017
1212,1212,0,0,Kenny Golladay,Lions,0,0,0,0,0,0,6.0,WR,0,0,61,2,0,0,0,0,12,2017
1213,1213,0,0,Stefon Diggs,Lions,0,0,0,0,0,0,6.0,WR,0,0,66,5,0,1,0,9,12,2017
1214,1214,0,0,Amari Cooper,Raiders,0,0,0,0,0,0,6.0,WR,0,1,9,1,0,0,0,0,12,2017
1215,1215,0,0,Corey Coleman,Bengals,0,0,0,0,0,0,6.0,WR,0,0,64,3,0,0,0,0,12,2017
1216,1216,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,5.0,WR,0,0,54,4,0,1,0,6,12,2017
1217,1217,0,0,Michael Thomas,Rams,0,0,0,0,0,0,5.0,WR,0,0,52,5,0,0,0,0,12,2017
1218,1218,0,0,Johnny Holton,Raiders,0,0,0,0,0,0,5.0,WR,0,0,53,2,0,0,0,0,12,2017
1219,1219,0,0,Tyreek Hill,Chiefs,0,0,0,0,0,0,5.0,WR,0,0,41,7,0,2,0,13,12,2017
1220,1220,0,0,Kenny Britt,Bengals,0,0,0,0,0,0,5.0,WR,0,0,52,2,0,0,0,0,12,2017
1221,1221,0,0,Travis Benjamin,Cowboys,0,0,0,0,0,0,5.0,WR,0,0,50,3,0,1,0,6,12,2017
1222,1222,0,0,Dede Westbrook,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,41,6,0,0,0,0,12,2017
1223,1223,0,0,Mike Wallace,Ravens,0,0,0,0,0,0,4.0,WR,0,0,48,5,0,0,0,0,12,2017
1224,1224,0,0,Kenny Stills,Patriots,0,0,0,0,0,0,4.0,WR,0,0,47,3,0,0,0,0,12,2017
1225,1225,0,0,Braxton Miller,Ravens,0,0,0,0,0,0,4.0,WR,0,0,43,5,0,0,0,0,12,2017
1226,1226,0,0,J.D. McKissic,49ers,0,0,0,0,0,0,4.0,WR,0,0,24,4,0,4,0,22,12,2017
1227,1227,0,0,Trent Taylor,49ers,0,0,0,0,0,0,3.0,WR,0,0,35,2,0,0,0,0,12,2017
1228,1228,0,0,Torrey Smith,Eagles,0,0,0,0,0,0,3.0,WR,0,0,30,4,0,0,0,0,12,2017
1229,1229,0,0,Chester Rogers,Colts,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,0,0,0,12,2017
1230,1230,0,0,Chris Moore,Ravens,0,0,0,0,0,0,3.0,WR,0,0,37,3,0,0,0,0,12,2017
1231,1231,0,0,Tanner McEvoy,49ers,0,0,0,0,0,0,3.0,WR,0,0,31,2,0,0,0,0,12,2017
1232,1232,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,3.0,WR,0,0,33,3,0,0,0,0,12,2017
1233,1233,0,0,Tavarres King,Redskins,0,0,0,0,0,0,3.0,WR,0,0,36,2,0,0,0,0,12,2017
1234,1234,0,0,Adam Humphries,Falcons,0,0,0,0,0,0,3.0,WR,0,0,38,4,0,0,0,0,12,2017
1235,1235,0,0,Rashard Higgins,Bengals,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,12,2017
1236,1236,0,0,Larry Fitzgerald,Cardinals,0,0,0,0,0,0,3.0,WR,1,0,12,3,0,0,0,0,12,2017
1237,1237,0,0,Phillip Dorsett,Patriots,0,0,0,0,0,0,3.0,WR,0,0,39,1,0,0,0,0,12,2017
1238,1238,0,0,Seth Devalve,Bengals,0,0,0,0,0,0,3.0,WR,0,0,33,2,0,0,0,0,12,2017
1239,1239,0,0,Corey Davis,Colts,0,0,0,0,0,0,3.0,WR,0,0,39,4,0,0,0,0,12,2017
1240,1240,0,0,Keelan Cole,Cardinals,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,12,2017
1241,1241,0,0,Dez Bryant,Cowboys,0,0,0,0,0,0,3.0,WR,0,0,37,3,0,0,0,0,12,2017
1242,1242,0,0,Jarius Wright,Lions,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,0,0,0,12,2017
1243,1243,0,0,Eli Rogers,Steelers,0,0,0,0,0,0,2.0,WR,0,0,21,3,0,0,0,0,12,2017
1244,1244,0,0,Demarcus Robinson,Chiefs,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,12,2017
1245,1245,0,0,Seth Roberts,Raiders,0,0,0,0,0,0,2.0,WR,0,0,26,2,0,0,0,0,12,2017
1246,1246,0,0,Tre McBride,Eagles,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,12,2017
1247,1247,0,0,Roger Lewis,Redskins,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,0,0,0,12,2017
1248,1248,0,0,Bruce Ellington,Ravens,0,0,0,0,0,0,2.0,WR,0,0,29,3,0,0,0,0,12,2017
1249,1249,0,0,Eric Decker,Colts,0,0,0,0,0,0,2.0,WR,0,0,23,3,0,0,0,0,12,2017
1250,1250,0,0,Kaelin Clay,Jets,0,0,0,0,0,0,2.0,WR,0,0,0,0,0,1,0,29,12,2017
1251,1251,0,0,Daniel Brown,Eagles,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,12,2017
1252,1252,0,0,Kendrick Bourne,49ers,0,0,0,0,0,0,2.0,WR,0,0,22,2,0,0,0,0,12,2017
1253,1253,0,0,Doug Baldwin,49ers,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,1,0,-5,12,2017
1254,1254,0,0,Kendall Wright,Eagles,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,12,2017
1255,1255,0,0,Demaryius Thomas,Raiders,0,0,0,0,0,0,1.0,WR,0,0,18,5,0,0,0,0,12,2017
1256,1256,0,0,Golden Tate,Lions,0,0,0,0,0,0,1.0,WR,0,0,7,4,0,2,0,13,12,2017
1257,1257,0,0,Emmanuel Sanders,Raiders,0,0,0,0,0,0,1.0,WR,0,0,12,3,0,0,0,0,12,2017
1258,1258,0,0,Niles Paul,Redskins,0,0,0,0,0,0,1.0,WR,0,0,16,3,0,0,0,0,12,2017
1259,1259,0,0,Jordy Nelson,Steelers,0,0,0,0,0,0,1.0,WR,0,0,11,3,0,0,0,0,12,2017
1260,1260,0,0,J.J. Nelson,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,12,2017
1261,1261,0,0,Donte Moncrief,Colts,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,12,2017
1262,1262,0,0,Jordan Matthews,Chiefs,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,12,2017
1263,1263,0,0,Marqise Lee,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,12,2017
1264,1264,0,0,Mack Hollins,Eagles,0,0,0,0,0,0,1.0,WR,0,0,12,2,0,0,0,0,12,2017
1265,1265,0,0,T.Y. Hilton,Colts,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,12,2017
1266,1266,0,0,Maurice Harris,Redskins,0,0,0,0,0,0,1.0,WR,0,0,12,2,0,0,0,0,12,2017
1267,1267,0,0,Chris Godwin,Falcons,0,0,0,0,0,0,1.0,WR,0,0,17,1,0,0,0,0,12,2017
1268,1268,0,0,Taylor Gabriel,Falcons,0,0,0,0,0,0,1.0,WR,0,0,16,3,0,0,0,0,12,2017
1269,1269,0,0,Alex Erickson,Bengals,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,12,2017
1270,1270,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,19,2,0,0,0,0,12,2017
1271,1271,0,0,Tavon Austin,Rams,0,0,0,0,0,0,1.0,WR,0,0,-1,3,0,5,0,17,12,2017
1272,1272,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,12,2017
1273,1273,0,0,Chad Williams,Cardinals,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,1,0,0,12,2017
1274,1274,0,0,Deonte Thompson,Chiefs,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,12,2017
1275,1275,0,0,Taywan Taylor,Colts,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,12,2017
1276,1276,0,0,Ryan Switzer,Cowboys,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,-4,12,2017
1277,1277,0,0,Willie Snead,Rams,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,12,2017
1278,1278,0,0,Aldrick Robinson,49ers,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,12,2017
1279,1279,0,0,DeVante Parker,Patriots,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,12,2017
1280,1280,0,0,JoJo Natson,Jets,0,0,0,0,0,0,0.0,WR,0,0,-1,1,0,0,0,0,12,2017
1281,1281,0,0,Jeremy Maclin,Ravens,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,12,2017
1282,1282,0,0,Tyler Lockett,49ers,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,2,12,2017
1283,1283,0,0,Ryan Grant,Redskins,0,0,0,0,0,0,0.0,WR,0,0,3,1,0,0,0,0,12,2017
1284,1284,0,0,Michael Floyd,Lions,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,12,2017
1285,1285,0,0,Harry Douglas,Colts,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,12,2017
1286,1286,0,0,Trevor Davis,Steelers,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,4,12,2017
1287,1287,0,0,Pharoh Cooper,Rams,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,12,2017
1288,1288,0,0,Brice Butler,Cowboys,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,12,2017
1289,1289,0,1,Jaydon Mickens,Cardinals,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,12,2017
1290,1290,0,0,Tyreek Hill,Jets,0,0,0,0,0,0,30.0,WR,0,2,185,6,0,0,0,0,13,2017
1291,1291,0,0,Nelson Agholor,Steelers,0,0,0,0,0,0,20.0,WR,0,1,141,7,0,0,0,0,13,2017
1292,1292,0,0,A.J. Green,Bengals,0,0,0,0,0,0,19.0,WR,0,2,77,7,0,0,0,0,13,2017
1293,1293,0,0,Antonio Brown,Bengals,0,0,0,0,0,0,16.0,WR,0,1,101,8,0,0,0,0,13,2017
1294,1294,0,0,Keenan Allen,Chargers,0,0,0,0,0,0,16.0,WR,0,1,105,10,0,0,0,0,13,2017
1295,1295,0,0,Jermaine Kearse,Jets,0,0,0,0,0,0,15.0,WR,0,0,157,9,0,0,0,0,13,2017
1296,1296,0,0,Larry Fitzgerald,Cardinals,0,0,0,0,0,0,15.0,WR,0,1,98,10,0,0,0,0,13,2017
1297,1297,0,1,Kenny Stills,Dolphins,0,0,0,0,0,0,14.0,WR,0,1,98,5,0,0,0,0,13,2017
1298,1298,0,0,Marqise Lee,Jaguars,0,0,0,0,0,0,14.0,WR,0,1,86,7,0,0,0,0,13,2017
1299,1299,0,0,Michael Thomas,Saints,0,0,0,0,0,0,13.0,WR,0,1,70,5,0,0,0,0,13,2017
1300,1300,0,0,Ryan Grant,Cowboys,0,0,0,0,0,0,13.0,WR,0,1,76,5,0,0,0,0,13,2017
1301,1301,0,0,Devin Funchess,Saints,0,0,0,0,0,0,12.0,WR,0,1,60,4,0,0,0,0,13,2017
1302,1302,0,0,Dez Bryant,Cowboys,0,0,0,0,0,0,12.0,WR,0,1,61,5,0,0,0,0,13,2017
1303,1303,0,0,Mike Wallace,Ravens,0,0,0,0,0,0,11.0,WR,0,0,116,5,0,0,0,0,13,2017
1304,1304,0,0,T.Y. Hilton,Jaguars,0,0,0,0,0,0,11.0,WR,0,1,51,3,0,0,0,0,13,2017
1305,1305,0,0,Keelan Cole,Jaguars,0,0,0,0,0,0,10.0,WR,0,1,49,3,0,0,0,0,13,2017
1306,1306,0,0,Robby Anderson,Jets,0,0,0,0,0,0,10.0,WR,0,0,107,8,0,1,0,7,13,2017
1307,1307,0,0,Sammy Watkins,Cardinals,0,0,0,0,0,0,9.0,WR,0,1,38,3,0,0,0,0,13,2017
1308,1308,0,0,Trent Taylor,Bears,0,0,0,0,0,0,9.0,WR,0,0,92,6,0,0,0,0,13,2017
1309,1309,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,9.0,WR,0,0,97,4,0,2,0,1,13,2017
1310,1310,0,0,Marvin Jones,Ravens,0,0,0,0,0,0,9.0,WR,0,0,90,4,0,0,0,0,13,2017
1311,1311,0,0,Marquise Goodwin,Bears,0,0,0,0,0,0,9.0,WR,0,0,99,8,0,0,0,0,13,2017
1312,1312,0,0,Dontrelle Inman,Bears,0,0,0,0,0,0,8.0,WR,0,1,21,2,0,0,0,0,13,2017
1313,1313,0,0,DeAndre Hopkins,Titans,0,0,0,0,0,0,8.0,WR,0,0,80,8,0,0,0,0,13,2017
1314,1314,0,1,Johnny Holton,Raiders,0,0,0,0,0,0,8.0,WR,0,1,39,3,0,0,0,0,13,2017
1315,1315,0,0,Josh Gordon,Chargers,0,0,0,0,0,0,8.0,WR,0,0,85,4,0,0,0,0,13,2017
1316,1316,0,0,Josh Doctson,Cowboys,0,0,0,0,0,0,8.0,WR,0,1,26,3,0,0,0,0,13,2017
1317,1317,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,8.0,WR,0,0,84,5,0,0,0,0,13,2017
1318,1318,0,0,Dede Westbrook,Jaguars,0,0,0,0,0,0,7.0,WR,0,0,78,6,0,0,0,0,13,2017
1319,1319,0,0,Braxton Miller,Titans,0,0,0,0,0,0,7.0,WR,0,0,71,4,0,0,0,0,13,2017
1320,1320,0,0,J.D. McKissic,Steelers,0,0,0,0,0,0,7.0,WR,0,1,15,1,0,1,0,-1,13,2017
1321,1321,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,7.0,WR,0,1,17,2,0,0,0,0,13,2017
1322,1322,0,0,Golden Tate,Ravens,0,0,0,0,0,0,6.0,WR,0,0,69,8,0,0,0,0,13,2017
1323,1323,0,0,Jarvis Landry,Dolphins,0,0,0,0,0,0,6.0,WR,0,0,62,5,0,0,0,0,13,2017
1324,1324,0,0,Cooper Kupp,Cardinals,0,0,0,0,0,0,6.0,WR,0,0,68,5,0,0,0,0,13,2017
1325,1325,0,0,Alshon Jeffery,Steelers,0,0,0,0,0,0,6.0,WR,0,0,61,4,0,0,0,0,13,2017
1326,1326,0,0,Travis Benjamin,Chargers,0,0,0,0,0,0,6.0,WR,0,0,68,4,0,0,0,0,13,2017
1327,1327,0,0,Adam Thielen,Falcons,0,0,0,0,0,0,5.0,WR,0,0,51,4,0,0,0,0,13,2017
1328,1328,0,0,Sterling Shepard,Raiders,0,0,0,0,0,0,5.0,WR,0,0,56,3,0,0,0,0,13,2017
1329,1329,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,5.0,WR,0,0,55,4,0,0,0,0,13,2017
1330,1330,0,1,Jamison Crowder,Cowboys,0,0,0,0,0,0,5.0,WR,0,0,67,5,0,0,0,0,13,2017
1331,1331,0,0,Mohamed Sanu,Falcons,0,0,0,0,0,0,4.0,WR,0,0,43,3,0,0,0,0,13,2017
1332,1332,0,0,Seth Roberts,Raiders,0,0,0,0,0,0,4.0,WR,0,0,46,5,0,0,0,0,13,2017
1333,1333,0,0,J.J. Nelson,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,42,2,0,0,0,0,13,2017
1334,1334,0,0,Jeremy Maclin,Ravens,0,0,0,0,0,0,4.0,WR,0,0,41,4,0,0,0,0,13,2017
1335,1335,0,0,Kenny Golladay,Ravens,0,0,0,0,0,0,4.0,WR,0,0,44,2,0,0,0,0,13,2017
1336,1336,0,0,Martavis Bryant,Bengals,0,0,0,0,0,0,4.0,WR,0,0,40,4,0,0,0,0,13,2017
