Year,Week,Name,50+,FGA,FGM,Opponent,Points,Position,XPA,XPM,Away Games
2015,8,Chandler Catanzaro,0,2,2,Browns,10.0,K,4,4,1
2015,8,Cairo Santos,0,1,1,Lions,9.0,K,6,6,0
2015,8,Nick Novak,0,2,2,Titans,8.0,K,2,2,0
2015,8,Josh Lambo,0,2,2,Ravens,8.0,K,3,2,1
2015,8,Nick Folk,0,2,2,Raiders,8.0,K,2,2,1
2015,8,Phil Dawson,1,2,2,Rams,8.0,K,0,0,1
2015,8,Matt Bryant,0,2,2,Buccaneers,8.0,K,2,2,0
2015,8,Stephen Hauschka,0,3,2,Cowboys,7.0,K,1,1,1
2015,8,Josh Brown,0,0,0,Saints,7.0,K,7,7,1
2015,8,Ryan Succop,0,2,2,Texans,6.0,K,0,0,1
2015,8,Mason Crosby,1,1,1,Broncos,6.0,K,1,1,1
2015,8,Greg Zuerlein,0,2,1,49ers,5.0,K,2,2,0
2015,8,Matt Prater,0,1,1,Chiefs,4.0,K,1,1,1
2015,8,Chris Boswell,0,1,1,Bengals,4.0,K,1,1,0
2015,8,Travis Coons,0,0,0,Cardinals,2.0,K,3,2,0
2015,8,Andrew Franks,0,1,0,Patriots,1.0,K,1,1,1
2015,9,Greg Zuerlein,2,5,4,Min,16.0,K,0,0,1
2015,9,Josh Brown,1,4,4,Buccaneers,16.0,K,2,2,1
2015,9,Connor Barth,1,5,4,Giants,14.0,K,0,0,0
2015,9,Graham Gano,0,4,3,Packers,13.0,K,4,4,0
2015,9,Chris Boswell,0,4,3,Raiders,12.0,K,3,3,0
2015,9,Adam Vinatieri,1,2,2,Broncos,11.0,K,3,3,0
2015,9,Caleb Sturgis,1,2,2,Cowboys,11.0,K,3,3,1
2015,9,Jason Myers,0,3,3,Jets,11.0,K,2,2,1
2015,9,Ryan Succop,1,3,2,Saints,10.0,K,2,2,1
2015,9,Matt Bryant,0,3,3,49ers,10.0,K,1,1,1
2015,9,Stephen Gostkowski,0,2,2,Redskins,9.0,K,3,3,0
2015,9,Dan Bailey,0,2,2,Eagles,9.0,K,3,3,0
2015,9,Blair Walsh,0,2,2,Rams,7.0,K,1,1,0
2015,9,Mike Nugent,0,1,1,Browns,7.0,K,4,4,0
2015,9,Josh Lambo,0,2,2,Bears,7.0,K,2,1,0
2015,9,Dan Carpenter,0,1,1,Dolphins,7.0,K,4,4,0
2015,9,Brandon McManus,0,1,1,Colts,6.0,K,3,3,1
2015,9,Sebastian Janikowski,0,0,0,Steelers,5.0,K,5,5,1
2015,9,Andrew Franks,0,1,1,Bills,5.0,K,2,2,1
2015,9,Phil Dawson,0,1,1,Falcons,5.0,K,2,2,0
2015,9,Ryan Quigley,0,0,0,Jaguars,4.0,K,4,4,0
2015,9,Dustin Hopkins,0,1,1,Patriots,4.0,K,1,1,1
2015,9,Kai Forbath,0,1,0,Titans,4.0,K,4,4,0
2015,9,Travis Coons,0,1,1,Bengals,4.0,K,1,1,1
2015,9,Mason Crosby,0,0,0,Panthers,3.0,K,3,3,1
2015,9,Robbie Gould,0,2,0,Chargers,2.0,K,2,2,1
2015,10,Cairo Santos,1,6,5,Broncos,19.0,K,2,2,1
2015,10,Dustin Hopkins,0,4,4,Saints,17.0,K,5,5,0
2015,10,Josh Brown,1,4,4,Patriots,16.0,K,2,2,0
2015,10,Robbie Gould,0,3,3,Rams,13.0,K,4,4,1
2015,10,Chandler Catanzaro,0,3,3,Seahawks,13.0,K,4,4,1
2015,10,Blair Walsh,0,5,3,Raiders,12.0,K,3,3,1
2015,10,Jason Myers,1,4,3,Ravens,12.0,K,1,1,1
2015,10,Stephen Gostkowski,1,2,2,Giants,11.0,K,3,3,1
2015,10,Dan Carpenter,0,3,3,Jets,10.0,K,2,1,1
2015,10,Chris Boswell,0,3,3,Browns,10.0,K,2,1,0
2015,10,Graham Gano,0,2,2,Titans,9.0,K,3,3,1
2015,10,Matt Prater,1,2,2,Packers,8.0,K,2,0,1
2015,10,Stephen Hauschka,0,2,2,Cardinals,8.0,K,2,2,0
2015,10,Andrew Franks,0,2,2,Eagles,8.0,K,2,2,1
2015,10,Dan Bailey,1,3,2,Buccaneers,8.0,K,0,0,1
2015,10,Greg Zuerlein,0,2,2,Bears,7.0,K,1,1,0
2015,10,Mike Nugent,0,2,2,Texans,6.0,K,0,0,0
2015,10,Connor Barth,1,2,1,Cowboys,6.0,K,1,1,0
2015,10,Caleb Sturgis,0,2,1,Dolphins,5.0,K,2,2,0
2015,10,Randy Bullock,0,1,1,Bills,5.0,K,2,2,0
2015,10,Ryan Succop,0,1,1,Panthers,4.0,K,1,1,0
2015,10,Nick Novak,0,1,1,Bengals,4.0,K,1,1,1
2015,10,Mason Crosby,0,2,1,Lions,4.0,K,1,1,0
2015,10,Travis Coons,0,1,1,Steelers,3.0,K,1,0,1
2015,10,Justin Tucker,0,1,0,Jaguars,2.0,K,2,2,0
2015,10,Sebastian Janikowski,0,0,0,Min,2.0,K,2,2,0
2015,10,Kai Forbath,0,0,0,Redskins,2.0,K,2,2,1
2015,10,Brandon McManus,0,0,0,Chiefs,1.0,K,1,1,0
2015,10,Colton Schmidt,0,0,0,Jets,0.0,K,0,0,1
2015,10,Johnny Hekker,0,0,0,Bears,0.0,K,0,0,0
2015,11,Mason Crosby,1,5,5,Min,18.0,K,1,1,1
2015,11,Graham Gano,0,3,3,Redskins,14.0,K,5,5,0
2015,11,Jason Myers,0,4,4,Titans,13.0,K,1,1,0
2015,11,Matt Prater,1,3,3,Raiders,12.0,K,1,1,0
2015,11,Justin Tucker,0,5,3,Rams,10.0,K,1,1,0
2015,11,Chandler Catanzaro,0,2,2,Bengals,10.0,K,4,4,0
2015,11,Cairo Santos,0,2,2,Chargers,9.0,K,4,3,1
2015,11,Sebastian Janikowski,1,2,2,Lions,9.0,K,1,1,1
2015,11,Robbie Gould,0,3,3,Broncos,9.0,K,0,0,0
2015,11,Dan Carpenter,1,3,2,Patriots,9.0,K,1,1,1
2015,11,Connor Barth,0,1,1,Eagles,9.0,K,6,6,1
2015,11,Stephen Gostkowski,0,3,2,Bills,8.0,K,2,2,0
2015,11,Ryan Succop,0,3,2,Jaguars,7.0,K,1,1,1
2015,11,Mike Nugent,0,1,1,Cardinals,7.0,K,4,4,1
2015,11,Phil Dawson,0,2,2,Seahawks,7.0,K,1,1,1
2015,11,Adam Vinatieri,0,1,1,Falcons,6.0,K,3,3,1
2015,11,Nick Novak,0,1,1,Jets,6.0,K,3,3,0
2015,11,Dan Bailey,0,1,1,Dolphins,6.0,K,3,3,1
2015,11,Caleb Sturgis,0,1,1,Buccaneers,5.0,K,2,2,0
2015,11,Brandon McManus,0,1,1,Bears,5.0,K,2,2,1
2015,11,Josh Lambo,1,1,1,Chiefs,5.0,K,0,0,0
2015,11,Stephen Hauschka,0,1,1,49ers,5.0,K,4,2,0
2015,11,Randy Bullock,0,1,1,Texans,5.0,K,2,2,1
2015,11,Matt Bryant,0,1,0,Colts,3.0,K,3,3,0
2015,11,Dustin Hopkins,0,0,0,Panthers,2.0,K,2,2,1
2015,11,Andrew Franks,0,0,0,Cowboys,2.0,K,2,2,0
2015,11,Greg Zuerlein,0,1,0,Ravens,1.0,K,2,1,1
2015,11,Blair Walsh,0,0,0,Packers,1.0,K,2,1,0
2015,11,Brad Nortman,0,0,0,Redskins,0.0,K,0,0,0
2015,12,Graham Gano,1,5,4,Cowboys,17.0,K,3,3,1
2015,12,Jason Myers,1,4,4,Chargers,15.0,K,2,1,0
2015,12,Adam Vinatieri,0,4,4,Buccaneers,13.0,K,2,1,0
2015,12,Cairo Santos,0,4,3,Bills,12.0,K,3,3,0
2015,12,Chris Boswell,0,3,3,Seahawks,10.0,K,1,1,1
2015,12,Justin Tucker,0,2,2,Browns,9.0,K,3,3,1
2015,12,Matt Prater,0,1,1,Eagles,9.0,K,6,6,0
2015,12,Phil Dawson,1,2,2,Cardinals,9.0,K,1,1,0
2015,12,Mason Crosby,1,2,2,Bears,9.0,K,1,1,0
2015,12,Travis Coons,0,3,2,Ravens,9.0,K,3,3,0
2015,12,Blair Walsh,0,3,2,Falcons,8.0,K,2,2,1
2015,12,Dustin Hopkins,0,3,2,Giants,8.0,K,2,2,0
2015,12,Kai Forbath,1,2,2,Texans,8.0,K,0,0,1
2015,12,Randy Bullock,0,1,1,Dolphins,8.0,K,5,5,0
2015,12,Mike Nugent,0,1,1,Rams,7.0,K,4,4,0
2015,12,Josh Lambo,0,1,1,Jaguars,7.0,K,4,4,1
2015,12,Chandler Catanzaro,0,2,2,49ers,7.0,K,2,1,1
2015,12,Nick Novak,0,1,1,Saints,6.0,K,3,3,0
2015,12,Brandon McManus,0,2,1,Patriots,6.0,K,3,3,0
2015,12,Sebastian Janikowski,0,1,1,Titans,6.0,K,3,3,1
2015,12,Stephen Gostkowski,0,1,1,Broncos,6.0,K,3,3,1
2015,12,Connor Barth,0,3,2,Colts,6.0,K,1,0,1
2015,12,Dan Bailey,0,2,2,Panthers,6.0,K,0,0,0
2015,12,Robbie Gould,0,1,1,Packers,5.0,K,2,2,1
2015,12,Shayne Graham,0,1,1,Min,4.0,K,1,1,0
2015,12,Dan Carpenter,0,1,1,Chiefs,4.0,K,2,1,1
2015,12,Stephen Hauschka,0,0,0,Steelers,3.0,K,4,3,0
2015,12,Caleb Sturgis,0,1,0,Lions,2.0,K,2,2,1
2015,12,Andrew Franks,0,0,0,Jets,2.0,K,3,2,1
2015,12,Josh Brown,0,0,0,Redskins,2.0,K,2,2,1
2015,12,Ryan Succop,0,0,0,Raiders,1.0,K,2,1,0
2015,12,Zach Hocker,0,0,0,Bengals,1.0,K,1,1,1
2015,13,Shayne Graham,1,4,4,Buccaneers,15.0,K,1,1,1
2015,13,Chris Boswell,1,4,3,Colts,15.0,K,4,4,0
2015,13,Dan Bailey,1,4,4,Redskins,15.0,K,1,1,1
2015,13,Matt Prater,1,3,3,Packers,13.0,K,2,2,0
2015,13,Mike Nugent,0,3,3,Browns,13.0,K,4,4,1
2015,13,Randy Bullock,0,3,3,Giants,11.0,K,2,2,1
2015,13,Dustin Hopkins,0,4,3,Cowboys,10.0,K,1,1,0
2015,13,Robbie Gould,1,4,2,49ers,10.0,K,2,2,0
2015,13,Chandler Catanzaro,0,2,2,Rams,9.0,K,3,3,1
2015,13,Stephen Hauschka,0,1,1,Min,8.0,K,5,5,1
2015,13,Josh Brown,0,3,2,Jets,8.0,K,2,2,0
2015,13,Justin Tucker,0,3,2,Dolphins,7.0,K,1,1,1
2015,13,Ryan Succop,0,0,0,Jaguars,6.0,K,6,6,0
2015,13,Dan Carpenter,0,2,1,Texans,6.0,K,4,3,0
2015,13,Caleb Sturgis,0,0,0,Patriots,5.0,K,5,5,1
2015,13,Brandon McManus,0,2,1,Chargers,5.0,K,2,2,1
2015,13,Josh Lambo,1,2,1,Broncos,5.0,K,0,0,0
2015,13,Graham Gano,0,0,0,Saints,5.0,K,6,5,1
2015,13,Connor Barth,0,1,1,Falcons,5.0,K,2,2,0
2015,13,Adam Vinatieri,0,1,1,Steelers,4.0,K,1,1,1
2015,13,Stephen Gostkowski,0,0,0,Eagles,4.0,K,4,4,0
2015,13,Kai Forbath,0,1,0,Panthers,4.0,K,4,4,0
2015,13,Jason Myers,0,0,0,Titans,3.0,K,5,3,1
2015,13,Zach Hocker,0,1,1,Cardinals,3.0,K,0,0,0
2015,13,Mason Crosby,0,1,0,Lions,3.0,K,3,3,1
2015,13,Travis Coons,0,2,1,Bengals,3.0,K,0,0,0
2015,13,Cairo Santos,0,0,0,Raiders,2.0,K,3,2,1
2015,13,Sebastian Janikowski,0,1,0,Chiefs,2.0,K,3,2,0
2015,13,Phil Dawson,0,0,0,Bears,2.0,K,3,2,1
2015,13,Blair Walsh,0,0,0,Seahawks,1.0,K,1,1,0
2015,13,Nick Novak,0,0,0,Bills,1.0,K,2,1,1
2015,13,Andrew Franks,0,0,0,Ravens,1.0,K,1,1,0
2015,14,Chris Boswell,0,4,4,Bengals,15.0,K,3,3,1
2015,14,Brandon McManus,0,5,4,Raiders,12.0,K,0,0,0
2015,14,Randy Bullock,0,4,3,Titans,12.0,K,3,3,0
2015,14,Caleb Sturgis,0,3,3,Bills,11.0,K,2,2,0
2015,14,Chandler Catanzaro,0,3,3,Min,11.0,K,2,2,0
2015,14,Blair Walsh,1,2,2,Cardinals,10.0,K,2,2,1
2015,14,Adam Vinatieri,0,3,3,Jaguars,10.0,K,1,1,1
2015,14,Jason Myers,0,1,1,Colts,9.0,K,7,6,0
2015,14,Stephen Gostkowski,0,2,2,Texans,9.0,K,3,3,1
2015,14,Mike Nugent,0,3,2,Steelers,8.0,K,2,2,0
2015,14,Graham Gano,0,1,1,Falcons,8.0,K,5,5,0
2015,14,Dan Carpenter,0,2,2,Eagles,8.0,K,2,2,1
2015,14,Josh Brown,0,2,1,Dolphins,7.0,K,4,4,1
2015,14,Justin Tucker,0,2,2,Seahawks,6.0,K,0,0,0
2015,14,Nick Novak,0,2,2,Patriots,6.0,K,0,0,0
2015,14,Dustin Hopkins,0,1,1,Bears,6.0,K,3,3,1
2015,14,Andrew Franks,0,1,1,Giants,6.0,K,3,3,0
2015,14,Kai Forbath,0,1,1,Buccaneers,6.0,K,3,3,1
2015,14,Travis Coons,0,2,1,49ers,6.0,K,3,3,0
2015,14,Stephen Hauschka,0,0,0,Ravens,5.0,K,5,5,1
2015,14,Connor Barth,0,2,1,Saints,5.0,K,2,2,0
2015,14,Cairo Santos,0,2,1,Chargers,4.0,K,1,1,0
2015,14,Phil Dawson,0,1,1,Browns,4.0,K,1,1,1
2015,14,Mason Crosby,0,0,0,Cowboys,4.0,K,4,4,0
2015,14,Greg Zuerlein,0,0,0,Lions,3.0,K,3,3,0
2015,14,Josh Lambo,0,2,1,Chiefs,3.0,K,0,0,1
2015,14,Robbie Gould,0,1,0,Redskins,3.0,K,3,3,0
2015,14,Matt Prater,0,0,0,Rams,2.0,K,2,2,1
2015,14,Sebastian Janikowski,0,1,0,Broncos,1.0,K,1,1,1
2015,14,Dan Bailey,0,0,0,Packers,1.0,K,1,1,1
2015,15,Stephen Gostkowski,0,5,4,Titans,15.0,K,3,3,0
2015,15,Connor Barth,1,3,3,Rams,13.0,K,2,2,1
2015,15,Cairo Santos,1,2,2,Ravens,12.0,K,4,4,1
2015,15,Stephen Hauschka,0,3,3,Browns,12.0,K,3,3,0
2015,15,Mason Crosby,0,4,3,Raiders,12.0,K,3,3,1
2015,15,Dan Bailey,1,3,3,Jets,12.0,K,1,1,0
2015,15,Shayne Graham,0,3,3,Jaguars,11.0,K,2,2,1
2015,15,Blair Walsh,1,1,1,Bears,10.0,K,5,5,0
2015,15,Nick Novak,0,4,3,Colts,10.0,K,1,1,1
2015,15,Chandler Catanzaro,0,2,2,Eagles,10.0,K,5,4,1
2015,15,Chris Boswell,0,2,2,Broncos,10.0,K,4,4,0
2015,15,Kai Forbath,0,2,2,Lions,9.0,K,3,3,0
2015,15,Sebastian Janikowski,0,2,2,Packers,8.0,K,2,2,0
2015,15,Graham Gano,0,2,1,Giants,8.0,K,5,5,1
2015,15,Greg Zuerlein,0,1,1,Buccaneers,7.0,K,4,4,0
2015,15,Robbie Gould,1,1,1,Min,7.0,K,2,2,1
2015,15,Travis Coons,0,2,2,Seahawks,7.0,K,1,1,1
2015,15,Randy Bullock,0,3,2,Cowboys,7.0,K,2,1,1
2015,15,Mike Nugent,0,1,1,49ers,6.0,K,3,3,1
2015,15,Josh Lambo,0,2,1,Dolphins,6.0,K,4,3,0
2015,15,Caleb Sturgis,0,1,1,Cardinals,5.0,K,2,2,0
2015,15,Matt Prater,0,1,0,Saints,5.0,K,5,5,1
2015,15,Jason Myers,0,1,1,Falcons,5.0,K,2,2,0
2015,15,Dustin Hopkins,0,0,0,Bills,5.0,K,5,5,0
2015,15,Dan Carpenter,0,1,1,Redskins,5.0,K,2,2,1
2015,15,Josh Brown,0,0,0,Panthers,5.0,K,5,5,0
2015,15,Adam Vinatieri,0,1,1,Texans,4.0,K,1,1,0
2015,15,Ryan Succop,0,1,1,Patriots,4.0,K,2,1,1
2015,15,Brandon McManus,0,0,0,Steelers,3.0,K,4,3,1
2015,15,Justin Tucker,0,0,0,Chiefs,2.0,K,2,2,0
2015,15,Andrew Franks,0,0,0,Chargers,2.0,K,2,2,1
2015,15,Phil Dawson,0,1,0,Bengals,2.0,K,2,2,0
2015,15,Sam Koch,0,0,0,Chiefs,0.0,K,0,0,0
2015,16,Blair Walsh,2,5,5,Giants,23.0,K,5,4,0
2015,16,Robbie Gould,1,4,4,Buccaneers,16.0,K,2,2,1
2015,16,Matt Prater,0,4,4,49ers,14.0,K,2,2,0
2015,16,Justin Tucker,1,2,2,Steelers,10.0,K,2,2,0
2015,16,Nick Novak,0,2,2,Titans,10.0,K,4,4,1
2015,16,Shayne Graham,1,3,2,Panthers,10.0,K,2,2,0
2015,16,Sebastian Janikowski,1,2,2,Chargers,9.0,K,1,1,0
2015,16,Brandon McManus,0,3,2,Bengals,8.0,K,2,2,0
2015,16,Josh Lambo,0,3,2,Raiders,8.0,K,2,2,1
2015,16,Stephen Gostkowski,0,2,2,Jets,8.0,K,2,2,1
2015,16,Kai Forbath,0,3,1,Jaguars,8.0,K,5,5,0
2015,16,Chandler Catanzaro,0,1,1,Packers,8.0,K,5,5,0
2015,16,Randy Bullock,0,2,2,Patriots,8.0,K,2,2,0
2015,16,Mike Nugent,1,2,1,Broncos,7.0,K,2,2,1
2015,16,Graham Gano,0,2,2,Falcons,7.0,K,1,1,1
2015,16,Travis Coons,0,3,2,Chiefs,7.0,K,1,1,1
2015,16,Caleb Sturgis,0,1,1,Redskins,6.0,K,3,3,0
2015,16,Dustin Hopkins,0,1,1,Eagles,6.0,K,4,3,1
2015,16,Andrew Franks,0,2,2,Colts,6.0,K,0,0,0
2015,16,Dan Bailey,0,3,2,Bills,6.0,K,0,0,1
2015,16,Greg Zuerlein,0,1,1,Seahawks,5.0,K,3,2,1
2015,16,Cairo Santos,0,1,1,Browns,5.0,K,2,2,0
2015,16,Stephen Hauschka,0,1,1,Rams,5.0,K,2,2,0
2015,16,Phil Dawson,0,2,1,Lions,5.0,K,2,2,1
2015,16,Josh Brown,0,1,1,Min,5.0,K,2,2,1
2015,16,Chris Boswell,0,1,1,Ravens,5.0,K,2,2,1
2015,16,Adam Vinatieri,0,1,1,Dolphins,4.0,K,2,1,1
2015,16,Dan Carpenter,0,1,1,Cowboys,4.0,K,2,1,0
2015,16,Connor Barth,0,1,0,Bears,3.0,K,3,3,0
2015,16,Jason Myers,0,0,0,Saints,1.0,K,1,1,1
2015,16,Tim Masthay,0,0,0,Cardinals,0.0,K,0,0,1
2015,17,Nick Novak,2,4,3,Jaguars,16.0,K,3,3,0
2015,17,Stephen Hauschka,2,4,3,Cardinals,16.0,K,4,3,1
2015,17,Adam Vinatieri,1,3,3,Titans,14.0,K,3,3,0
2015,17,Phil Dawson,0,4,4,Rams,13.0,K,1,1,0
2015,17,Justin Tucker,1,3,3,Bengals,12.0,K,1,1,1
2015,17,Travis Coons,0,4,4,Steelers,12.0,K,0,0,0
2015,17,Josh Brown,0,3,3,Eagles,12.0,K,3,3,0
2015,17,Greg Zuerlein,0,5,3,49ers,10.0,K,1,1,1
2015,17,Josh Lambo,1,2,2,Broncos,10.0,K,2,2,1
2015,17,Dustin Hopkins,0,2,2,Cowboys,10.0,K,4,4,1
2015,17,Dan Carpenter,0,3,3,Jets,10.0,K,2,1,0
2015,17,Brandon McManus,0,2,2,Chargers,9.0,K,3,3,0
2015,17,Blair Walsh,0,2,2,Packers,8.0,K,2,2,1
2015,17,Matt Prater,1,2,1,Bears,8.0,K,3,3,1
2015,17,Mike Nugent,1,1,1,Ravens,8.0,K,3,3,0
2015,17,Robbie Gould,0,2,2,Lions,8.0,K,2,2,0
2015,17,Graham Gano,0,1,1,Buccaneers,8.0,K,5,5,0
2015,17,Andrew Franks,0,3,2,Patriots,8.0,K,2,2,0
2015,17,Kai Forbath,0,2,2,Falcons,8.0,K,2,2,1
2015,17,Chris Boswell,0,3,2,Browns,8.0,K,2,2,1
2015,17,Shayne Graham,1,2,1,Saints,7.0,K,2,2,0
2015,17,Mason Crosby,0,2,2,Min,7.0,K,1,1,0
2015,17,Ryan Succop,0,1,1,Colts,6.0,K,3,3,1
2015,17,Jason Myers,0,2,2,Texans,6.0,K,0,0,1
2015,17,Caleb Sturgis,0,0,0,Giants,5.0,K,5,5,1
2015,17,Sebastian Janikowski,0,1,1,Chiefs,5.0,K,2,2,1
2015,17,Randy Bullock,0,2,1,Bills,5.0,K,2,2,1
2015,17,Stephen Gostkowski,0,2,1,Dolphins,4.0,K,1,1,1
2015,17,Connor Barth,0,1,1,Panthers,4.0,K,1,1,1
2015,17,Cairo Santos,0,0,0,Raiders,3.0,K,3,3,0
2015,17,Dan Bailey,0,0,0,Redskins,3.0,K,3,3,0
2015,17,Johnny Hekker,0,0,0,49ers,0.0,K,0,0,1
2015,17,Chandler Catanzaro,0,1,0,Seahawks,0.0,K,1,0,0
2012,1,Blair Walsh,1,4,4,Jaguars,16.0,K,2,2,0
2012,1,Nate Kaeding,0,5,5,Raiders,16.0,K,1,1,1
2012,1,Billy Cundiff,0,4,4,Saints,16.0,K,4,4,1
2012,1,Matt Bryant,0,4,4,Chiefs,16.0,K,4,4,1
2012,1,Justin Tucker,0,3,3,Bengals,14.0,K,5,5,0
2012,1,David Akers,1,3,3,Packers,14.0,K,3,3,1
2012,1,Shayne Graham,0,4,3,Dolphins,12.0,K,3,3,0
2012,1,Nick Folk,0,2,2,Bills,12.0,K,6,6,0
2012,1,Greg Zuerlein,0,3,3,Lions,11.0,K,2,2,1
2012,1,Robbie Gould,0,2,2,Colts,11.0,K,5,5,0
2012,1,Stephen Hauschka,0,4,3,Cardinals,10.0,K,1,1,1
2012,1,Stephen Gostkowski,0,2,2,Titans,10.0,K,4,4,1
2012,1,Phil Dawson,0,3,3,Eagles,10.0,K,1,1,0
2012,1,Connor Barth,0,3,3,Panthers,10.0,K,1,1,0
2012,1,Josh Scobee,0,3,3,Min,9.0,K,1,0,1
2012,1,Jason Hanson,0,2,2,Rams,9.0,K,3,3,0
2012,1,Sebastian Janikowski,1,2,2,Chargers,8.0,K,0,0,0
2012,1,Jay Feely,0,2,2,Seahawks,8.0,K,2,2,0
2012,1,Shaun Suisham,0,2,2,Broncos,7.0,K,1,1,1
2012,1,Mike Nugent,0,2,2,Ravens,7.0,K,1,1,1
2012,1,Rob Bironas,0,2,2,Patriots,7.0,K,1,1,0
2012,1,Ryan Succop,0,2,1,Falcons,6.0,K,3,3,0
2012,1,Garrett Hartley,0,1,1,Redskins,6.0,K,3,3,0
2012,1,Dan Bailey,0,1,1,Giants,6.0,K,3,3,1
2012,1,Lawrence Tynes,0,1,1,Cowboys,5.0,K,2,2,0
2012,1,Matt Prater,0,1,1,Steelers,5.0,K,2,2,0
2012,1,Alex Henery,0,2,1,Browns,5.0,K,2,2,1
2012,1,Justin Medlock,0,1,1,Buccaneers,4.0,K,1,1,1
2012,1,Rian Lindell,0,0,0,Jets,4.0,K,4,4,1
2012,1,Dan Carpenter,0,1,1,Texans,4.0,K,1,1,1
2012,1,Adam Vinatieri,0,1,0,Bears,3.0,K,3,3,1
2012,1,Mason Crosby,0,0,0,49ers,2.0,K,2,2,0
2012,1,Shane Lechler,0,0,0,Chargers,0.0,K,0,0,0
2012,2,Stephen Gostkowski,2,5,4,Cardinals,16.0,K,0,0,0
2012,2,Lawrence Tynes,0,4,4,Buccaneers,15.0,K,3,3,0
2012,2,Justin Tucker,2,3,3,Eagles,15.0,K,2,2,1
2012,2,Adam Vinatieri,1,3,3,Min,13.0,K,2,2,0
2012,2,Jason Hanson,0,5,4,49ers,13.0,K,1,1,1
2012,2,Mason Crosby,1,3,3,Bears,13.0,K,2,2,0
2012,2,Connor Barth,1,2,2,Giants,12.0,K,4,4,1
2012,2,Greg Zuerlein,0,3,3,Redskins,11.0,K,2,2,0
2012,2,Garrett Hartley,1,2,2,Panthers,11.0,K,3,3,1
2012,2,Phil Dawson,1,2,2,Bengals,11.0,K,3,3,1
2012,2,Blair Walsh,1,2,2,Colts,10.0,K,2,2,1
2012,2,Mike Nugent,0,2,2,Browns,10.0,K,4,4,0
2012,2,Shaun Suisham,0,2,2,Jets,9.0,K,3,3,0
2012,2,Stephen Hauschka,0,2,2,Cowboys,9.0,K,3,3,0
2012,2,Shayne Graham,0,2,2,Jaguars,9.0,K,3,3,1
2012,2,Matt Bryant,0,2,2,Broncos,9.0,K,3,3,0
2012,2,David Akers,0,2,2,Lions,9.0,K,3,3,0
2012,2,Nate Kaeding,0,1,1,Titans,8.0,K,5,5,0
2012,2,Jay Feely,0,2,2,Patriots,8.0,K,2,2,1
2012,2,Tim Masthay,0,0,0,Bears,7.0,K,0,0,0
2012,2,Sebastian Janikowski,0,2,2,Dolphins,7.0,K,1,1,1
2012,2,Alex Henery,0,1,1,Ravens,6.0,K,3,3,0
2012,2,Ryan Succop,0,1,1,Bills,5.0,K,2,2,1
2012,2,Justin Medlock,0,0,0,Saints,5.0,K,5,5,0
2012,2,Rian Lindell,0,0,0,Chiefs,5.0,K,5,5,0
2012,2,Dan Carpenter,0,0,0,Raiders,5.0,K,5,5,0
2012,2,Robbie Gould,0,1,1,Packers,4.0,K,1,1,1
2012,2,Nick Folk,0,1,1,Steelers,4.0,K,1,1,1
2012,2,Billy Cundiff,0,1,0,Rams,4.0,K,4,4,1
2012,2,Rob Bironas,0,1,1,Chargers,4.0,K,1,1,1
2012,2,Matt Prater,0,0,0,Falcons,3.0,K,3,3,1
2012,2,Josh Scobee,0,0,0,Texans,1.0,K,1,1,0
2012,2,Dan Bailey,0,0,0,Seahawks,1.0,K,1,1,1
2012,3,Ryan Succop,0,6,6,Saints,19.0,K,1,1,1
2012,3,Lawrence Tynes,0,5,5,Panthers,18.0,K,3,3,1
2012,3,Jason Hanson,1,4,4,Titans,17.0,K,3,3,1
2012,3,Rob Bironas,0,5,3,Lions,14.0,K,5,5,0
2012,3,Matt Prater,1,3,3,Texans,13.0,K,2,2,0
2012,3,Robbie Gould,1,3,3,Rams,13.0,K,2,2,0
2012,3,Stephen Gostkowski,0,3,3,Ravens,12.0,K,3,3,1
2012,3,Nick Folk,0,3,3,Dolphins,11.0,K,2,2,1
2012,3,Josh Scobee,0,3,3,Colts,10.0,K,1,1,1
2012,3,Sebastian Janikowski,0,2,2,Steelers,10.0,K,4,4,0
2012,3,Dan Bailey,0,3,3,Buccaneers,10.0,K,1,1,0
2012,3,Jay Feely,0,2,2,Eagles,9.0,K,3,3,0
2012,3,Greg Zuerlein,1,2,2,Bears,8.0,K,0,0,1
2012,3,Blair Walsh,1,1,1,49ers,8.0,K,3,3,0
2012,3,Mike Nugent,0,1,1,Redskins,8.0,K,5,5,1
2012,3,Dan Carpenter,0,4,2,Jets,8.0,K,2,2,0
2012,3,Justin Tucker,0,1,1,Patriots,7.0,K,4,4,0
2012,3,Shaun Suisham,0,1,1,Raiders,7.0,K,4,4,1
2012,3,Shayne Graham,0,1,1,Broncos,7.0,K,4,4,1
2012,3,Billy Cundiff,0,1,1,Bengals,7.0,K,4,4,0
2012,3,David Akers,0,3,2,Min,7.0,K,1,1,1
2012,3,Rian Lindell,0,1,1,Browns,6.0,K,3,3,1
2012,3,Alex Henery,0,2,2,Cardinals,6.0,K,0,0,1
2012,3,Garrett Hartley,0,2,1,Chiefs,6.0,K,3,3,0
2012,3,Mason Crosby,0,2,2,Seahawks,6.0,K,0,0,1
2012,3,Adam Vinatieri,0,2,1,Jaguars,5.0,K,2,2,0
2012,3,Connor Barth,0,1,1,Cowboys,4.0,K,1,1,1
